RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,678812,445118.0,54988.46,119,1236.862,13.391,,,,
100,1,1496,1819.399,2.575,,,,,,,
100,2,427,777.329,1.655,,,,,,,
100,3,5957,6234.098,233.076,,,,,,,
100,4,2536,3204.252,3.728,,,,,,,
90,0,689323,483795.4,827627.4,1527,14984.53,7.144,,,,
90,1,1383,1704.711,2.529,,,,,,,
90,2,347,622.661,3.093,,,,,,,
90,3,762,978.919,3.424,,,,,,,
90,4,1462,1761.563,1.398,,,,,,,
80,0,691391,497700.3,105718.5,1794,17972.32,8.179,1,24972.26,0.000,
80,1,1412,1752.628,2.496,,,,,,,
80,2,342,683.424,2.780,,,,,,,
80,3,697,766.639,1.128,,,,,,,
80,4,636,776.373,1.565,,,,,,,
70,0,715325,586737.5,277518.3,9016,93428.22,337.668,9,308409.4,151227152,
70,1,2535,3291.772,7.931,3,32.276,4.112,,,,
70,2,500,891.750,4.271,3,31.571,5.232,,,,
70,3,2830,3421.261,3.838,,,,,,,
70,4,1096,1406.204,2.639,1,14.826,0.000,,,,
60,0,780405,1042008,12562164,39347,495473.5,37086.32,9,323018.4,688043559,
60,1,3070,4014.836,20.210,,,,,,,
60,2,1086,1524.503,2.284,,,,,,,
60,3,3715,4498.751,22.375,,,,,,,
60,4,2769,3439.393,4.748,2,28.295,45.324,,,,
50,0,892081,1633777,7544076,83938,1000084,133447.8,13,467111.7,376063097,
50,1,1792,2226.689,1.843,,,,,,,
50,2,711,1186.592,3.158,,,,,,,
50,3,5267,5497.150,87.625,,,,,,,
50,4,2856,3829.308,37.819,,,,,,,
40,0,1027774,2685531,5013506,170286,1933908,434553.3,22,658900.1,444324796,
40,1,2150,2666.930,32.384,,,,,,,
40,2,457,928.467,2.009,,,,,,,
40,3,1459,1876.988,5.016,,,,,,,
40,4,4174,5436.735,141.566,,,,,,,
30,0,1163337,3689337,755809.3,235300,2724053,471397.2,17,406282.7,295401109,
30,1,1105,1428.520,2.634,,,,,,,
30,2,361,843.333,2.816,,,,,,,
30,3,5724,7825.586,28.924,,,,,,,
30,4,3621,4334.387,119.947,2,22.818,10.998,,,,
20,0,1260368,4248223,4957762,254924,3039488,713247.4,14,320830.2,255434843,
20,1,1529,1866.256,1.759,,,,,,,
20,2,687,1342.666,3.683,4,43.158,3.947,,,,
20,3,10269,10918.37,333.408,,,,,,,
20,4,4995,6750.108,15.414,12,123.945,6.242,,,,
10,0,1375075,5088378,9471157,310783,3658603,5498695,10,226369.0,218918999,
10,1,4333,5744.916,30.737,,,,,,,
10,2,1271,2018.076,3.874,,,,,,,
10,3,7110,9684.594,33.377,,,,,,,
10,4,4503,5626.468,15.907,,,,,,,
5,0,1443971,5262877,3802770,312598,3722225,1283556,6,126706.6,110204830,
5,1,3784,4794.316,27.414,,,,,,,
5,2,628,1372.596,4.233,,,,,,,
5,3,6094,8437.730,32.673,,,,,,,
5,4,2989,3866.928,70.603,,,,,,,
