RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.66,0.11,0:03.78,0,104760,0,0
90,3.67,0.30,0:03.98,14063,112487,26892,16661
80,3.61,0.73,0:04.35,51664,116399,77984,57064
70,3.66,0.78,0:04.45,67249,117296,78314,74776
60,3.66,0.87,0:04.54,75811,118308,81937,82945
50,3.71,1.05,0:04.78,88902,157743,110107,105877
40,3.99,2.06,0:06.25,126298,567257,347031,318267
30,4.29,3.65,0:08.42,219761,1074851,656493,714280
20,4.45,3.80,0:08.75,232421,1112966,689710,761096
10,4.70,7.74,0:13.89,461046,2146497,1267259,1497821
5,4.74,7.81,0:13.95,455591,2210098,1283049,1630154
