RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.50,0.12,0:03.62,0,100590,0,0
90,3.58,0.33,0:03.92,3171,145325,51616,45001
80,3.54,0.40,0:03.96,2598,157147,66407,53702
70,3.56,0.42,0:04.00,2044,164142,70644,62600
60,3.58,0.39,0:03.98,956,167311,70751,68991
50,3.61,0.52,0:04.14,4664,206056,92187,77905
40,4.17,1.89,0:06.09,27680,1213152,611188,293869
30,4.13,1.98,0:06.16,473,1381994,708983,770722
20,4.24,1.90,0:06.20,31,1382449,709224,776254
10,4.16,2.80,0:07.00,40453,1433899,742265,819258
5,4.26,3.46,0:07.77,42674,1864226,821445,1190928
