RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,82,123.584,0.872,,,,,,,
100,1,55,102.365,0.548,,,,,,,
100,2,,,,,,,,,,
100,3,107,180.691,0.602,,,,,,,
100,4,207,375.512,0.833,,,,,,,
90,0,58,100.779,1.321,,,,,,,
90,1,13,21.118,0.974,,,,,,,
90,2,38,54.990,2.100,,,,,,,
90,3,,,,,,,,,,
90,4,,,,,,,,,,
80,0,5,9.367,0.424,,,,,,,
80,1,207,312.468,0.615,,,,,,,
80,2,,,,,,,,,,
80,3,,,,,,,,,,
80,4,,,,,,,,,,
70,0,77,98.915,0.591,,,,,,,
70,1,111,155.465,0.535,,,,,,,
70,2,72,104.116,0.553,,,,,,,
70,3,126,194.747,0.767,,,,,,,
70,4,129,193.908,0.411,,,,,,,
60,0,5,9.271,0.792,,,,,,,
60,1,13,22.208,1.210,,,,,,,
60,2,75,90.822,0.573,,,,,,,
60,3,,,,,,,,,,
60,4,,,,,,,,,,
50,0,27,28.725,0.840,,,,,,,
50,1,127,207.295,0.786,,,,,,,
50,2,128,201.173,0.524,,,,,,,
50,3,77,113.931,0.871,,,,,,,
50,4,118,203.084,1.419,,,,,,,
40,0,83,125.241,0.940,,,,,,,
40,1,,,,,,,,,,
40,2,,,,,,,,,,
40,3,172,137.138,0.676,,,,,,,
40,4,255,460.987,0.922,,,,,,,
30,0,219,361.301,0.594,,,,,,,
30,1,67,117.010,0.770,,,,,,,
30,2,,,,,,,,,,
30,3,74,109.823,0.768,,,,,,,
30,4,205,266.615,0.492,,,,,,,
20,0,77,117.239,0.875,,,,,,,
20,1,76,107.389,0.859,,,,,,,
20,2,4,10.422,0.572,,,,,,,
20,3,170,235.861,0.948,,,,,,,
20,4,78,111.314,0.833,,,,,,,
10,0,5,8.828,0.972,,,,,,,
10,1,87,105.347,0.783,,,,,,,
10,2,5,9.723,1.517,,,,,,,
10,3,111,168.586,0.600,,,,,,,
10,4,,,,,,,,,,
5,0,27,30.368,1.004,,,,,,,
5,1,,,,,,,,,,
5,2,,,,,,,,,,
5,3,75,182.486,2.357,,,,,,,
5,4,57,88.724,1.092,,,,,,,
