RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.16,2.97,0:05.13,218100,568465,283365,234985
90,2.31,1.20,0:03.79,34,786531,342486,262542
80,2.28,1.30,0:03.88,8,786557,401427,282741
70,2.33,1.32,0:03.94,10,786562,456454,283533
60,2.56,1.74,0:04.79,1999,996068,564596,503926
50,2.61,1.81,0:04.94,158,1048570,565429,552795
40,2.57,1.88,0:04.93,82,1048643,565520,558241
30,2.61,1.85,0:04.91,19,1048709,565594,562801
20,2.71,1.81,0:04.93,17,1048711,565594,562896
10,2.69,1.86,0:04.91,20,1048708,565598,563009
5,2.82,1.73,0:04.91,19,1048709,565595,563057
