TIME,RECV,XMIT
4,0,0
107,0,0
210,0,0
313,0,0
416,0,0
519,0,0
623,0,0
725,0,0
828,1679148,118838808
932,4649692,325778280
1035,6044692,424030872
1138,6378312,447171360
1241,6765564,474225792
1344,7760540,545180688
1447,10621344,745530312
1550,11318348,793014576
1654,11684088,818855948
1757,12153736,851632512
1860,14211020,997067468
1963,16094208,1127945664
2066,16605088,1163735880
2169,17107848,1198765896
2272,17995376,1261575792
2376,20153720,1413337776
2479,21412444,1500847656
2582,21946388,1538071392
2685,22560932,1580959704
2788,24119056,1690608788
2892,58361292,1837968636
2995,259033664,1949478284
3099,387728904,2127916596
3202,560861956,2273747384
3305,798032920,2291043372
3408,1034128180,2295075904
3511,1271111360,2299134592
3614,1508269968,2303179800
3718,1746314200,2307242992
3821,1982880940,2311281616
3924,2220876392,2315340740
4027,2305656032,2316757616
