RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100843,0
90,143237,39493
80,155152,51620
70,198859,75008
60,217125,85708
50,249828,92223
40,1293529,165328
30,1603108,247623
20,1608320,249448
10,1679324,269896
5,2221659,326779
