RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,786491,2784672,2277149,218660,2100903,6997973,,,,108675.4,262154,8881.911,3283.129,786491,174653.9,418932.1,64123.35,66972.24,309.306
100,1,1961,2935.636,3.009,,,,,,,,,,,1961,67.453,0.000,,,
100,2,612,897.938,1.437,,,,,,,,,,,612,32.117,0.001,,,
100,3,2389,3530.158,8.280,16,118.563,6.271,,,,,16,0.519,0.000,2389,97.919,0.000,,8.821,
100,4,2902,3695.613,2.834,,,,,,,,,,,2902,97.829,0.000,,,
90,0,718356,1334479,2926980,7,137.055,130.383,,,,377155.0,243065,352815.5,771818.4,718356,443004.4,254842.9,333002.7,88834.40,502.085
90,1,762,892.760,3.272,,,,,,,,,,,762,27.959,0.000,,,
90,2,454,751.148,2.292,,,,,,,,,,,454,25.763,0.001,,,
90,3,3311,4488.937,43.991,,,,,,,,,,,3311,212.459,1.445,,,
90,4,1046,1503.329,2.126,,,,,,,,,,,1046,38.255,0.000,,,
80,0,733207,1387273,2186880,7,202.527,4.562,,,,390617.7,263270,357670.6,824786.6,733207,456921.0,91579.43,345123.4,92783.30,530.434
80,1,1782,2653.938,2.395,,,,,,,,,,,1782,95.277,0.285,,,
80,2,523,956.182,5.697,,,,,,,,,,,523,59.884,1.067,,,
80,3,1696,2725.981,2.963,,,,,,,,,,,1696,106.183,0.253,,,
80,4,1286,1702.462,1.763,,,,,,,,,,,1286,44.934,0.000,,,
70,0,732208,1395794,1355790,12,281.062,92.011,,,,393183.0,262491,361590.5,1764767,732208,459664.4,3937144,348183.2,94385.00,591.199
70,1,1158,1513.302,1.733,,,,,,,,,,,1158,58.554,0.232,,,
70,2,545,841.938,0.894,,,,,,,,,,,545,30.022,0.001,,,
70,3,1129,1814.033,2.730,,,,,,,,,,,1129,85.065,0.407,,,
70,4,795,1117.988,3.094,,,,,,,,,,,795,29.466,0.000,,,
60,0,899131,2140112,1457589,2252,32669.14,2061.987,,,,596852.5,503989,701258.3,154151510,899131,679385.9,3512802,540882.8,166201.3,633.189
60,1,1617,2291.110,3.199,,,,,,,,,,,1617,71.444,0.137,,,
60,2,555,937.205,4.297,,,,,,,,,,,555,47.369,0.471,,,
60,3,3027,4756.903,27.171,,,,,,,,,,,3027,150.973,0.004,,,
60,4,1490,1819.562,1.600,,,,,,,,,,,1490,55.534,0.000,,,
50,0,932431,2251533,10057377,186,3708.522,415.291,,,,643975.1,559855,758568.5,2047657,932431,730319.0,19577141,585464.4,182062.9,640.023
50,1,2125,3065.106,40.522,,,,,,,,,,,2125,75.276,0.003,,,
50,2,325,715.836,7.251,8,74.683,26.587,,,,,8,0.304,0.000,325,23.481,0.001,,4.508,
