RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,559183,4137
90,1049692,132105
80,1049646,134545
70,1049726,133462
60,1049694,134994
50,1049750,137777
40,1049597,135477
30,1049692,136785
20,1049654,134696
10,1049596,135864
5,1049668,134680
