RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.26,1.45,0:04.21,32393,754172,283732,255963
90,2.33,1.43,0:04.25,32444,754121,343346,257125
80,2.37,1.50,0:04.32,32775,753790,411138,283455
70,2.37,1.55,0:04.39,32778,753794,464159,284249
60,2.48,2.30,0:05.19,66142,934226,564563,503191
50,2.48,2.49,0:05.37,78716,970012,565345,549017
40,2.50,2.57,0:05.32,82143,966584,565530,559702
30,2.45,4.86,0:07.32,524304,524424,565587,563150
20,2.55,2.68,0:05.39,93938,954790,565589,563118
10,2.67,2.18,0:05.02,73624,975104,565581,563114
5,2.73,4.49,0:07.22,524308,524420,565589,563117
