RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,470947,30
90,470949,34
80,477233,571
70,479859,801
60,535740,29917
50,628251,62276
40,714793,116747
30,802139,175212
20,861520,182284
10,955775,250506
5,1022341,240503
