RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,7.86,0.19,0:02.41,0,101063,0,0
90,7.42,0.58,0:02.41,1418,105877,57843,44594
80,7.91,0.72,0:02.61,5874,137984,88950,71255
70,7.80,0.63,0:02.56,14918,125064,78716,65773
60,7.89,0.79,0:02.59,20162,142500,92118,79829
50,8.27,0.81,0:02.70,8167,194026,134874,83993
40,9.40,3.70,0:03.75,70741,508530,469807,414425
30,8.50,4.60,0:03.78,14366,542485,529484,568680
20,12.04,3.69,0:04.49,133206,538199,534839,579813
10,10.72,3.83,0:04.20,103609,546417,542633,596908
5,13.32,13.90,0:08.98,1477677,896578,572217,918502
