RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100730,0
90,142253,36466
80,155178,50578
70,171936,62217
60,171720,65886
50,253423,91204
40,1102802,177604
30,1467488,260762
20,1528118,275366
10,1542323,281888
5,1617926,297394
