RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.94,0.11,0:01.59,0,100476,0,0
90,4.07,0.74,0:01.87,36450,105484,50729,39440
80,4.12,0.90,0:01.95,50567,104228,69726,54784
70,4.31,0.89,0:02.04,62200,109399,77299,67109
60,4.18,0.91,0:02.00,65863,105345,73882,71625
50,4.82,1.18,0:02.32,91195,160083,114660,108200
40,5.47,4.34,0:03.77,177597,844725,515985,453971
30,5.65,6.38,0:04.77,260746,1060509,676123,745701
20,5.20,6.68,0:04.79,275353,1095984,705068,791110
10,5.12,6.77,0:04.86,281871,1100854,709768,801771
5,5.66,7.38,0:05.38,297381,1120761,724257,810483
