TIME,RECV,XMIT
5,0,0
108,0,0
211,1229704,80995136
314,2320344,157923032
417,4742912,327925844
521,47651752,357025852
624,82489472,400302468
727,123045992,429276428
830,164214064,498781612
933,200543544,545921708
1037,250382200,588770836
1140,313255652,648309360
1243,378190744,688812832
1346,441910564,742184580
1449,503293684,793375960
1552,563988140,841821148
1655,629016288,896930828
1758,693639040,944922648
1862,757509680,1003011904
1965,821197684,1048281892
2068,883019976,1089870584
2171,945713544,1154052608
2274,1009889896,1209410060
2377,1074693248,1255093232
2480,1138899856,1304674264
2584,1200037788,1358613820
2687,1261434140,1401461488
2790,1325515664,1456655244
2893,1388735560,1515510776
2996,1453083324,1562114344
3099,1517240932,1613647660
3202,1578814564,1663165068
3305,1639428872,1716423016
3408,1704322800,1768343536
3512,1768768516,1815746988
3615,1832465716,1873131632
3718,1895736948,1920258364
3821,1957655708,1960895148
3924,2021101684,2024016120
4027,2084549820,2082738324
4130,2148978752,2125368980
4234,2214419488,2175643240
4337,2275673108,2228513452
4440,2337185900,2275149680
4543,2400954864,2327965196
4646,2464784876,2385949604
4749,2528917728,2434685164
4852,2592444876,2485367384
4956,2653963736,2533636048
5059,2715064776,2585789140
5162,2789201312,2651695848
5265,2867340472,2712181732
5368,2935201324,2762847792
5471,2991964796,2813085612
