RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,4020,6093.268,13.316,,,,,,,,,,,4020,167.560,0.191,,,
100,1,2972,4474.197,112.079,,,,,,,,,,,2972,121.580,0.062,,,
100,2,2733,4094.287,6.666,,,,,,,,,,,2733,122.916,0.125,,,
100,3,2608,3727.776,6.821,,,,,,,,,,,2608,102.569,0.003,,,
100,4,2017,3027.762,3.183,,,,,,,,,,,2017,82.642,0.001,,,
100,5,1917,2645.015,1.985,,,,,,,,,,,1917,88.876,0.084,,,
100,6,2409,3593.186,10.472,,,,,,,,,,,2409,105.964,0.286,,,
100,7,1441,2125.764,2.475,,,,,,,,,,,1441,58.519,0.001,,,
100,8,1446031,2127857,531794.0,,,,,,,163876.1,,,,1446031,304342.2,242614.3,,,
100,9,1445997,2126885,474337.5,,,,,,,163627.5,,,,1445997,306412.9,214494.5,,,
100,10,1446010,2126069,646829.4,,,,,,,164781.0,,,,1446010,305340.1,295040.6,,,
100,11,1446010,2115958,653334.4,,,,,,,163515.4,,,,1446010,303928.6,294882.2,,,
100,12,549,965.264,2.838,,,,,,,,,,,549,24.100,0.001,,,
100,13,381,709.751,2.529,,,,,,,,,,,381,17.769,0.004,,,
100,14,410,735.143,1.034,,,,,,,,,,,410,18.250,0.001,,,
100,15,1153,2420.759,2.711,,,,,,,,,,,1153,55.376,0.004,,,
100,16,3750,5526.927,31.509,,,,,,,,,,,3750,156.683,0.432,,,
100,17,3537,5459.821,8.749,,,,,,,,,,,3537,161.748,0.135,,,
100,18,3029,4271.335,35.667,,,,,,,,,,,3029,129.272,0.714,,,
100,19,2848,4169.035,6.027,,,,,,,,,,,2848,112.164,0.002,,,
100,20,2409,3683.087,13.095,,,,,,,,,,,2409,95.232,0.004,,,
100,21,1762,2599.237,2.939,,,,,,,,,,,1762,69.920,0.001,,,
100,22,3819,5919.157,32.849,,,,,,,,,,,3819,161.916,0.320,,,
100,23,1791,2704.148,3.244,,,,,,,,,,,1791,86.078,0.092,,,
100,24,136,281.119,1.973,,,,,,,,,,,136,8.202,0.003,,,
100,25,,,,,,,,,,,,,,,,,,,
100,26,57,117.291,2.425,,,,,,,,,,,57,2.208,0.000,,,
100,27,76,161.181,1.064,,,,,,,,,,,76,3.065,0.000,,,
100,28,1162,2369.871,3.472,,,,,,,,,,,1162,51.291,0.001,,,
100,29,433,2363.923,20.436,,,,,,,,,,,433,76.306,0.035,,,
100,30,5844,9887.562,35.505,,,,,,,,,,,5844,265.524,0.013,,,
100,31,1467,3346.115,4.421,,,,,,,,,,,1467,68.669,0.004,,,
90,0,2081,3082.833,409.748,,,,,,,,,,,2081,83.475,0.168,,,
90,1,2643,4039.167,7.776,,,,,,,,,,,2643,118.055,0.168,,,
90,2,1882,2591.142,2.110,,,,,,,,,,,1882,88.418,0.088,,,
90,3,1997,3302.407,3.658,,,,,,,,,,,1997,81.253,0.001,,,
90,4,3793,5832.142,28.269,16,124.115,30.647,,,,,16,0.576,0.000,3793,187.290,1.184,,,
90,5,3384,5213.751,10.166,,,,,,,,,,,3384,137.714,0.005,,,
90,6,2050,3225.135,3.444,,,,,,,,,,,2050,86.156,0.001,,,
90,7,2733,4007.026,6.044,,,,111,1334591,225937832,,,,,2733,110.505,0.003,,,
90,8,1446833,2131401,15838010,566,4079.301,16.490,28,900715.7,72031503,168348.2,567,30.907,0.145,1446833,310197.3,8720478,,,
90,9,1451878,2161264,724979.2,3228,20341.24,45.466,28,844429.3,65401023,166529.7,3229,114.215,0.000,1451878,308409.6,363645.2,,,
90,10,1446810,2129663,1148939,566,4226.732,13.305,27,863822.8,94040370,165138.8,567,21.471,0.000,1446810,307216.1,637798.0,,,
90,11,,2136240,1092187,1410,8461.010,7.159,26,865226.9,45026849,165954.1,1409,50.339,0.000,1448891,308183.6,598390.1,,,
90,12,811,2175.103,12.261,,,,,,,,,,,811,52.948,0.055,,,
90,13,359,696.038,2.097,,,,,,,,,,,359,14.880,0.000,,,
90,14,1641,3156.056,2.224,,,,,,,,,,,1641,72.173,0.001,,,
90,15,1907,3618.076,2.247,,,,,,,,,,,1907,85.559,0.002,,,
90,16,2430,3703.710,10.110,8,55.366,3.642,,,,,9,0.379,0.000,2430,97.433,0.004,,,
90,17,2692,3971.338,4.992,,,,,,,,,,,2692,107.985,0.002,,,
90,18,2644,3950.730,7.355,,,,,,,,,,,2644,116.483,0.133,,,
90,19,2048,3219.931,3.796,,,,,,,,,,,2048,84.762,0.001,,,
90,20,3958,6204.005,14.269,,,,,,,,,,,3958,172.240,0.246,,,
90,21,3263,5183.858,17.991,18,111.042,1.053,,,,,18,0.677,0.000,3263,132.331,0.007,,,
90,22,3089,4578.163,25.996,,,,,,,,,,,3089,139.744,0.480,,,
90,23,3103,4537.280,21.157,,,,,,,,,,,3103,143.492,0.548,,,
90,24,75,132.902,0.471,,,,,,,,,,,75,3.134,0.000,,,
90,25,201,354.087,1.970,,,,,,,,,,,201,11.593,0.001,,,
90,26,59,144.947,0.789,,,,,,,,,,,59,3.857,0.000,,,
90,27,79,101.693,3.690,,,,,,,,,,,79,4.330,0.008,,,
90,28,1678,3696.473,3.006,,,,,,,,,,,1678,91.966,0.002,,,
90,29,530,2555.498,8.758,,,,,,,,,,,530,98.525,0.187,,,
90,30,6761,11890.95,82.035,,,,,,,,,,,6761,327.604,0.029,,,
90,31,1952,3844.667,2.598,,,,,,,,,,,1952,87.330,0.002,,,
80,0,2689,4055.614,8.740,,,,,,,,,,,2689,107.594,0.002,,,
80,1,3352,5014.040,10.485,,,,,,,,,,,3352,129.931,0.005,,,
80,2,2772,4173.526,8.269,,,,,,,,,,,2772,110.543,0.003,,,
80,3,2714,4045.546,6.652,,,,,,,,,,,2714,108.305,0.002,,,
80,4,2838,4542.034,11.939,8,117.551,144.159,,,,,9,0.368,0.000,2838,110.211,0.002,,,
80,5,2815,4226.276,6.359,,,,,,,,,,,2815,110.072,0.002,,,
80,6,2528,3651.750,6.576,,,,,,,,,,,2528,99.420,0.003,,,
80,7,2162,3153.278,32.578,,,,214,2037969,137383072,,,,,2162,85.034,0.017,,,
80,8,1446771,2141856,4003898,568,3437.056,10.893,53,1259867,176910101,168361.2,568,20.522,0.000,1446771,312279.7,3032719,,,
80,9,1446904,2145941,1232685,568,4537.934,13.088,56,1274498,164186785,168158.2,569,21.085,0.000,1446904,310127.7,911850.1,,,
80,10,1446788,2147571,1453144,556,3494.344,10.583,53,1280396,157201380,168314.0,557,20.364,0.000,1446788,310504.7,1091373,,,
80,11,1451825,2177270,9721713,3228,25111.91,88.126,51,1239557,180665332,168052.1,3229,116.793,0.000,1451825,310472.1,6448706,,,
80,12,1738,5264.492,13.693,,,,,,,,,,,1738,138.796,0.557,,,
80,13,1285,2054.668,1.740,,,,,,,,,,,1285,53.078,0.000,,,
80,14,2072,3735.845,1.809,,,,,,,,,,,2072,90.538,0.001,,,
80,15,1592,2525.079,1.417,,,,,,,,,,,1592,69.236,0.001,,,
80,16,2384,3619.255,11.914,,,,,,,,,,,2384,93.694,0.004,,,
80,17,3244,4813.797,15.319,,,,,,,,,,,3244,125.626,0.006,,,
80,18,3071,4544.246,27.138,,,,,,,,,,,3071,120.633,0.012,,,
