RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.53,0.85,0:06.39,29,678277,991,697
90,5.61,0.84,0:06.46,32,689366,38726,11373
80,5.70,0.81,0:06.52,25,689376,81614,11577
70,5.58,1.08,0:06.66,69,699724,154341,24178
60,5.79,1.35,0:07.16,21744,741617,246263,83029
50,5.92,1.45,0:07.40,11459,833995,346106,163783
40,5.71,2.03,0:07.77,11873,972568,443579,301573
30,6.05,2.21,0:08.39,24980,1138233,560368,497947
20,6.06,2.22,0:08.47,2432,1224124,652047,583878
10,6.25,2.53,0:08.93,4621,1370773,713315,740036
5,7.03,2.71,0:09.87,4859,1446055,773184,808896
