RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,1048822,3285855,4613989,119640,2345702,950690.4,,,,,536366,180525.4,1264023,1048822,32917.79,13097.70,,149269.2,
100,1,1294,1806.159,3.142,8,80.272,26.327,,,,,25,0.832,0.000,1294,46.672,0.000,,9.303,
100,2,497,970.900,5.254,4,44.908,34.954,,,,,22,23.694,6.786,497,33.589,0.002,,6.854,
100,3,1499,2368.960,2.725,,,,,,,,,,,1499,83.042,0.145,,,
100,4,56,96.783,0.461,,,,,,,,,,,56,2.624,0.000,,,
90,0,1048789,3187711,3701234,120929,2251127,713537.5,,,,,535873,162091.4,1269235,1048789,32795.45,2310.050,,147946.1,
90,1,2210,2862.862,16.496,,,,,,,,,,,2210,92.881,0.806,,,
90,2,391,811.921,4.910,,,,,,,,,,,391,46.062,0.656,,,
90,3,2505,3827.136,9.037,,,,,,,,,,,2505,122.377,0.275,,,
90,4,708,967.996,2.761,,,,,,,,,,,708,25.260,0.000,,,
80,0,1048977,3770336,696823.1,243478,2946599,2898420,,,,,530248,66327.05,467170.7,1048977,33021.79,2868.056,,162696.0,
80,1,4858,5662.098,60.459,,,,,,,,,,,4858,262.939,3.503,,,
80,2,1418,1970.018,1.517,,,,,,,,,,,1418,64.505,0.000,,,
80,3,3585,5370.486,7.343,4,66.595,52.982,,,,,8,0.420,0.000,3585,155.884,0.000,,8.602,
80,4,2703,3551.522,5.959,,,,,,,,,,,2703,141.170,0.616,,,
70,0,1048724,3212160,34629949,140452,2357495,659074.2,,,,,530467,77977.98,755917.9,1048724,33204.84,89543.20,,161081.1,
70,1,147,135.761,2.273,,,,,,,,,,,147,5.942,0.000,,,
70,2,457,785.853,0.507,,,,,,,,,,,457,32.311,0.002,,,
70,3,4618,7135.801,13.027,,,,,,,,,,,4618,222.570,0.264,,,
70,4,2268,2810.358,11.215,,,,,,,,,,,2268,94.024,0.626,,,
60,0,1048724,3094046,157974269,134899,2207273,568643.1,,,,,533392,96912.87,371694.0,1048724,33312.02,76705.15,,159477.2,
60,1,3784,4369.478,54.754,,,,,,,,,,,3784,184.910,1.333,,,
60,2,609,948.771,1.350,,,,,,,,,,,609,37.194,0.001,,,
