RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.33,3.10,0:05.45,216644,569922,283062,233424
90,2.49,1.24,0:04.00,30,694867,342542,261102
80,2.56,1.25,0:04.09,8,707538,401566,282732
70,2.42,1.46,0:04.16,11,703558,456913,283532
60,2.69,1.90,0:05.06,1846,864316,564580,503592
50,2.61,2.10,0:05.20,141,902540,565400,551665
40,2.74,2.02,0:05.21,122,908158,565514,558570
30,2.69,2.09,0:05.17,20,911413,565583,562787
20,2.83,1.98,0:05.18,19,909358,565586,562890
10,2.89,1.98,0:05.20,20,910850,565578,562986
5,2.93,1.96,0:05.19,19,907029,565585,563043
