RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.55,6.19,0:08.77,235261,551305,1134036,1001653
90,2.67,2.95,0:08.07,12,760346,1370889,1122326
80,2.68,3.24,0:08.31,8,761549,1587210,1125610
70,2.66,3.56,0:08.68,12,762045,1806672,1129728
60,2.88,5.26,0:12.39,1101,958643,2472680,2020582
50,2.83,6.01,0:13.66,408,1000923,3107891,2245338
40,3.05,6.13,0:14.27,16,1001301,3516722,2245205
30,2.90,6.50,0:14.37,17,998492,3823251,2246237
20,2.86,7.20,0:15.10,20,999094,4042925,2246682
10,2.97,7.67,0:15.60,20,1000236,4280016,2266964
5,2.87,7.65,0:15.58,20,999450,4312056,2190623
