RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.35,0.14,0:04.50,0,100590,0,0
90,4.41,0.56,0:05.03,862,111781,270390,255887
80,4.55,0.74,0:05.36,3109,117145,358877,323852
70,4.52,0.87,0:05.46,4401,117152,443848,387540
60,4.50,1.19,0:05.81,3821,124515,467632,437882
50,4.71,2.00,0:06.83,31894,178022,660147,611563
40,4.91,5.51,0:12.39,22896,725664,3021470,2950553
30,5.63,4.62,0:17.10,192,1166609,4232259,4568572
20,5.36,5.11,0:17.13,96,1168936,4216370,4550938
10,5.28,8.02,0:17.78,24984,1092134,4262571,4698209
5,5.34,11.24,0:23.56,64887,1535240,4374074,6538780
