RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.27,0.84,0:03.15,1595,700485,188606,8924
90,2.21,1.94,0:04.34,32831,753738,379801,282920
80,2.27,1.89,0:04.36,32836,753730,443513,283832
70,2.31,1.87,0:04.37,32834,753739,491506,284535
60,2.30,3.08,0:05.51,70000,926616,564470,497719
50,2.30,3.50,0:05.92,82259,966467,565398,552060
40,2.43,2.87,0:05.40,81914,966813,565587,563029
30,2.43,3.07,0:05.64,95392,953334,565583,563020
20,2.47,2.96,0:05.55,87793,960934,565583,563023
10,2.56,2.81,0:05.52,96207,952519,565587,563026
5,2.48,2.86,0:05.50,95868,952859,565584,563025
