RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.93,0.13,0:01.60,0,100476,0,0
90,4.06,0.33,0:01.77,1229,140458,44545,41831
80,4.17,0.35,0:01.83,1949,151142,57484,51852
70,4.16,0.44,0:01.87,2725,162738,73635,64172
60,4.22,0.37,0:01.87,2624,166836,73156,70675
50,4.67,0.75,0:02.14,26541,209336,106877,101117
40,5.40,1.86,0:02.79,14931,874998,437437,423194
30,5.32,3.12,0:03.25,8031,1336754,686104,732347
20,5.29,3.11,0:03.27,236,1373931,704957,767530
10,5.73,3.05,0:03.41,114,1382595,709349,775076
5,6.00,3.52,0:03.93,4267,1390046,718110,783575
