RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.19,1.52,0:04.20,32282,754283,283465,253693
90,2.27,1.51,0:04.26,32286,754279,343903,254780
80,2.32,1.57,0:04.33,32773,753792,412011,283465
70,2.33,1.59,0:04.40,32776,753797,464077,284243
60,2.44,2.43,0:05.24,68862,931691,564558,502932
50,2.43,2.49,0:05.31,74510,974218,565332,548186
40,2.55,2.27,0:05.15,71244,977483,565530,559632
30,2.54,2.48,0:05.25,79637,969091,565588,563138
20,2.65,2.35,0:05.18,78960,969768,565587,563100
10,2.61,2.14,0:04.92,65552,983176,565589,563122
5,2.69,2.29,0:05.11,87881,960847,565589,563120
