RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,104684,78564.83,3566.370,,,,,,,6117.602
100,1,1345,1560.005,1.795,,,,,,,
100,2,142,287.263,0.359,,,,,,,
100,3,702,925.507,2.871,,,,,,,
100,4,3646,3814.401,235.798,,,,,,,
90,0,141527,202103.0,93966.75,7695,83627.94,480.715,1,27610.59,0.000,18288.48
90,1,698,830.391,2.171,,,,,,,
90,2,332,497.185,0.488,,,,,,,
90,3,2362,2864.999,5.280,,,,,,,
90,4,1277,1513.268,1.349,,,,,,,
80,0,172720,254843.4,111374.4,6724,73504.33,566.475,3,86707.28,9244126,40080.60
80,1,1094,1462.797,2.559,16,152.950,1.822,,,,
80,2,427,679.559,2.568,,,,,,,
80,3,701,823.421,1.375,,,,,,,
80,4,1682,2085.772,1.707,,,,,,,
70,0,180401,256152.4,285431.0,4238,42183.90,216.311,5,143754.4,13508660,51447.89
70,1,474,588.880,2.109,,,,,,,
70,2,373,627.793,1.986,,,,,,,
70,3,1455,1900.029,1.823,,,,,,,
70,4,747,978.601,1.737,,,,,,,
60,0,180453,264174.6,139289.2,3391,33534.81,43.038,7,136899.3,82666783,56821.07
60,1,1474,2025.113,2.086,,,,,,,
60,2,657,1000.026,5.365,,,,,,,
60,3,2698,3360.148,4.528,,,,,,,
60,4,1661,2236.854,3.269,,,,,,,
50,0,202905,309639.1,187021.1,6205,64803.52,237.671,6,122200.0,33360902,57946.55
50,1,1687,2115.834,1.254,,,,,,,
50,2,341,593.062,2.353,,,,,,,
50,3,2363,2838.474,5.610,,,,,,,
50,4,1506,1647.731,0.638,,,,,,,
40,0,413379,697663.8,1317549,21966,249087.0,11279.94,4,85193.56,65868227,122343.1
40,1,4414,4291.250,48.577,,,,,,,
40,2,358,751.920,6.574,,,,,,,
40,3,2932,4586.781,7733.193,30,292.965,7.991,,,,
40,4,2089,2572.410,97.296,,,,,,,
30,0,1304280,1619905,1692724,17307,208841.8,4185.374,5,92470.36,37025914,465927.8
30,1,425,743.945,6.373,28,270.717,4.858,,,,
30,2,252,569.405,1.299,,,,,,,
30,3,5256,7900.264,33.948,,,,,,,
30,4,2694,3219.952,4.549,,,,,,,
20,0,1341590,1854619,20127548,34081,392551.7,29692.48,6,98271.02,14527948,486766.2
20,1,2542,3411.237,5.302,,,,,,,
20,2,555,948.531,1.551,,,,,,,
20,3,4590,6607.367,12.894,,,,,,,
20,4,2520,3011.094,3.127,,,,,,,
10,0,2531131,3241125,3592613,36502,363229.0,25554.80,5,96334.94,205328.4,915951.4
10,1,908,1197.351,2.635,,,,,,,
10,2,458,923.314,0.950,,,,,,,
10,3,8157,9023.343,254.195,,,,,,,
10,4,3035,4107.005,37.371,,,,,,,
5,0,2663832,3754303,3567138,36660,352209.5,4251.258,7,93153.60,173268.1,1093827
5,1,3124,3580.571,5.472,,,,,,,
5,2,631,1270.729,3.326,,,,,,,
5,3,4935,6627.521,11.368,,,,,,,
5,4,1074,1452.756,40.438,,,,,,,
