RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.32,0.63,0:02.95,582,611313,92827,3497
90,2.15,4.57,0:06.73,170719,878072,565480,555510
80,2.15,4.33,0:06.51,153487,895308,565611,563006
70,2.16,3.93,0:06.11,134144,914655,565611,563027
60,2.11,4.76,0:06.90,194991,853809,565606,563012
50,2.24,4.30,0:06.57,155822,892983,565616,563038
40,2.22,4.13,0:06.37,163841,884965,565620,563038
30,2.27,3.55,0:05.83,134470,914340,565617,563045
20,2.22,5.20,0:07.43,252431,796380,565610,563041
10,2.31,3.34,0:05.70,130501,918313,565621,563060
5,2.38,6.24,0:08.64,366871,681947,565621,563058
