RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,611820,431733.6,146286.1,582,18330.56,54.236,,,,,89058,8050.483,582.574
100,1,628,635.866,0.775,,,,,,,,,,
100,2,183,314.188,0.483,,,,,,,,,,
100,3,964,1198.837,1.587,,,,,,,,,,
100,4,2647,3132.500,21.413,2,38.257,34.436,,,,,17,21.336,24.953
90,0,1048845,4014616,25447251,170719,3292736,554614.0,4,190131.6,329578086,,537727,50371.93,24831.05
90,1,2046,2559.605,2.656,,,,,,,,,,
90,2,439,766.795,4.300,,,,,,,,,,
90,3,2161,2780.732,29.624,,,,,,,,,,
90,4,928,1078.842,1.435,,,,,,,,,,
80,0,1048828,3760141,2720599,153487,3010156,7370548,5,196743.4,259279029,,534699,60325.38,67082.37
80,1,2086,2618.049,222.404,1,17.784,0.000,,,,,9,11.566,13.757
80,2,737,1120.559,2.035,1,16.529,0.000,,,,,2,0.038,0.000
80,3,2652,3492.553,4.997,,,,,,,,,,
80,4,1609,1969.719,1.357,,,,,,,,,,
70,0,1048725,3450325,2568892,134144,2719059,431553.3,3,91861.15,81998423,,534307,45695.49,96117.29
70,1,2400,3017.864,9.778,,,,,,,,,,
70,2,576,965.178,3.972,,,,,,,,,,
70,3,3930,5073.142,14.270,,,,,,,,,,
70,4,2186,2808.625,28.625,,,,,,,,,,
60,0,1048923,4173963,8673215,194991,3447478,879213.9,5,175871.8,241404253,,534711,52488.18,40944.40
60,1,,,,,,,,,,,,,
60,2,1522,2113.489,2.676,,,,,,,,,,
60,3,3578,4576.760,6.744,,,,,,,,,,
60,4,3630,4430.447,110.466,,,,,,,,,,
50,0,1048803,3536098,6560760,155822,2796371,1367529,13,485395.0,561056869,,536236,59010.89,398481.4
50,1,2042,2431.153,2.568,,,,,,,,,,
50,2,817,1219.569,2.462,,,,,,,,,,
50,3,2302,3003.009,11.320,2,31.778,5.088,,,,,8,0.448,0.000
50,4,785,944.923,1.989,,,,,,,,,,
40,0,1048914,3605108,4582946,163841,2868351,7459784,6,183612.4,200216317,,534928,45589.79,27691.87
40,1,1974,2362.995,2.171,2,35.454,30.858,,,,,9,4.734,2.061
40,2,703,1118.535,2.544,,,,,,,,,,
40,3,2881,3842.343,4.893,,,,,,,,,,
40,4,1277,1650.658,3.411,,,,,,,,,,
30,0,1048857,3134580,2238723,134470,2398485,3478599,2,76616.21,206232858,,529558,35535.42,23988.40
30,1,2821,3791.240,5.423,,,,,,,,,,
30,2,904,1293.244,2.916,,,,,,,,,,
30,3,3458,4742.905,8.338,,,,,,,,,,
30,4,2557,3250.671,7.711,,,,,,,,,,
20,0,1048933,4606610,39717339,252431,3882336,1532178,8,233606.1,125647109,,531018,43820.60,70707.00
20,1,4125,5250.770,8.654,,,,,,,,,,
20,2,865,1260.320,2.194,,,,,,,,,,
20,3,5518,7051.756,115.496,,,,,,,,,,
20,4,2824,3276.647,3.416,,,,,,,,,,
10,0,1048739,3032704,3100908,130501,2244701,764420.3,1,26692.13,0.000,,539827,74284.91,77361.80
10,1,1022,1087.951,1.186,,,,,,,,,,
10,2,371,724.928,2.970,,,,,,,,,,
10,3,5223,6154.297,145.247,,,,,,,,,,
10,4,2989,3751.996,50.753,,,,,,,,9,0.425,0.000
5,0,1048743,5981997,317617.5,366871,5275991,645775.1,1,17462.11,0.000,,529691,39436.80,32130.92
5,1,3835,4808.987,107.223,2,42.917,26.158,,,,,8,0.378,0.000
5,2,454,957.438,4.965,,,,,,,,,,
5,3,3417,4517.277,8.705,,,,,,,,,,
5,4,2268,2820.330,18.853,,,,,,,,,,
