RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,535063,644514.4,108371.0,23,259.312,136.715,,,,
100,1,7457,12565.62,31.307,11,87.029,56.702,,,,
100,2,6871,11009.99,20.231,5,38.538,13.250,,,,
100,3,7206,11812.71,257.622,1,30.529,0.000,,,,
100,4,7132,11833.98,25.666,,,,,,,
90,0,1048921,1733111,5184728,129147,794690.9,36366.19,68,1359589,121770328,
90,1,12178,19265.62,108.938,,,,,,,
90,2,12123,19541.93,239.816,,,,,,,
90,3,10809,18176.30,209.719,,,,,,,
90,4,12859,20908.37,123.142,,,,,,,
80,0,1048973,1753230,1983167,129378,799722.7,55022.17,67,1321099,199015620,
80,1,13528,21488.86,115.679,,,,,,,
80,2,12826,20689.06,248.626,,,,,,,
80,3,12256,19501.38,61.678,,,,,,,
80,4,12790,20887.74,782.132,,,,,,,
70,0,1048937,1774306,23451091,132220,814957.2,42528.70,55,1205458,124280219,
70,1,10411,16537.46,281.626,4,73.570,517.588,,,,
70,2,12499,19285.24,221.713,,,,,,,
70,3,11279,17055.87,89.953,,,,,,,
70,4,11211,16967.28,241.619,,,,,,,
60,0,1048854,1778418,2568365,130746,808960.7,158580.0,57,1234181,135863831,
60,1,10900,16955.74,109.588,2,51.366,681.617,,,,
60,2,10621,16469.45,194.062,,,,,,,
60,3,10738,16627.00,76.594,,,,,,,
60,4,12024,18554.49,94.453,,,,,,,
50,0,1048860,1784455,2963121,131182,806412.2,23024.07,46,1036184,210927966,
50,1,11919,17592.96,890.119,,,,,,,
50,2,12015,17638.30,134.920,,,,,,,
50,3,10679,15161.88,114.647,,,,,,,
50,4,10370,14863.44,1740.490,,,,,,,
40,0,1048863,1795233,1407996,129610,793579.9,57608.64,44,1029020,160107770,
40,1,10071,15249.23,92.746,2,47.795,645.015,,,,
40,2,9509,13353.92,849.642,,,,,,,
40,3,10361,15477.44,58.386,,,,,,,
40,4,9325,13697.11,190.687,,,,,,,
30,0,1048864,1797141,3313993,131140,803949.3,125682.3,43,993357.6,133500668,
30,1,9725,14868.92,2970.784,3,51.688,303.495,,,,
30,2,10963,16593.97,66.853,,,,,,,
30,3,10087,15070.42,91.263,,,,,,,
30,4,8495,12751.01,56.559,,,,,,,
20,0,1048939,1802867,40145684,130771,798119.2,23118.27,42,926764.6,101015898,
20,1,7746,12534.20,38.155,2,39.601,283.053,,,,
20,2,8965,13581.29,51.619,,,,,,,
20,3,10503,15964.53,78.515,,,,,,,
20,4,9352,14449.61,148.688,,,,,,,
10,0,1048990,1825329,1405658,131172,802811.2,198965.2,54,901030.5,35246370,
10,1,7705,11628.22,36.242,,,,,,,
10,2,7778,11689.00,428.824,,,,,,,
10,3,7512,10831.45,272.278,,,,,,,
10,4,8143,11789.34,74.139,,,,,,,
5,0,1048991,1833347,3152666,130553,802693.1,43208.45,39,898689.7,38689761,
5,1,6384,9893.298,44.397,,,,,,,
5,2,8667,12784.25,70.745,,,,,,,
5,3,7227,10324.52,222.161,,,,,,,
5,4,9325,13310.92,171.105,,,,,,,
