RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.12,5.35,0:07.48,435649,613132,564016,469287
90,2.31,1.92,0:04.96,11,1048774,565051,529592
80,2.31,2.02,0:05.04,14,1048778,565618,562241
70,2.30,2.05,0:05.02,15,1048780,565620,562359
60,2.31,2.06,0:04.97,16,1048783,565622,562413
50,2.40,2.00,0:04.97,16,1048786,565627,562624
40,2.52,1.91,0:04.95,14,1048790,565627,562714
30,2.54,1.90,0:04.91,15,1048793,565624,562814
20,2.51,1.98,0:04.91,15,1048796,565628,562924
10,2.61,1.91,0:04.91,15,1048799,565629,563032
5,2.58,1.95,0:04.90,15,1048801,565628,563088
