RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.54,0.09,0:03.63,0,100590,0,0
90,3.57,0.52,0:04.09,38083,104041,51359,41287
80,3.55,0.65,0:04.21,50148,102487,68949,54276
70,3.49,0.95,0:04.45,74335,123548,90297,80365
60,3.54,0.85,0:04.39,69704,109536,78163,75692
50,3.54,1.16,0:04.72,91702,157965,114146,109143
40,3.62,3.30,0:07.51,163878,973981,594594,532174
30,3.68,4.44,0:08.86,263019,1119718,709304,774696
20,3.67,4.38,0:08.81,253190,1129549,709376,778904
10,3.77,4.50,0:09.03,255953,1185154,730629,815661
5,4.17,5.35,0:10.54,318815,1572018,814614,1239642
