RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
100,0,99192,81464.38,681.909,,,,,,,6435.239,,,,99192,14238.83,119.070
100,1,813,924.736,0.611,,,,,,,153.687,,,,813,217.665,0.406
100,2,877,2175.362,472.788,,,,,,,1268.800,,,,877,1336.951,471.706
100,3,619,800.010,1.279,,,,,,,,,,,619,22.480,0.000
100,4,479,660.771,1.716,,,,,,,,,,,479,19.230,0.000
90,0,115722,126947.9,115984.6,92,878.974,19.697,2,16135.90,728558.4,28800.85,16644,607.760,10.728,115722,38499.08,108767.1
90,1,18861,47666.14,20481.42,1,9.096,0.000,,,,22857.49,17854,985.374,1045.503,18861,24646.16,18444.55
90,2,16763,79875.67,92521.97,34,508.621,56.825,,,,38862.25,15992,1065.213,19.014,16763,41756.31,87409.14
90,3,923,1441.371,1.605,11,73.276,2.245,,,,,16,0.800,0.000,923,34.111,0.000
90,4,496,671.144,2.329,,,,,,,,,,,496,18.600,0.000
80,0,118267,134889.8,147190.2,161,1224.460,7.838,4,31184.07,307721.4,30559.03,19163,640.324,4.103,118267,40810.13,141156.7
80,1,22986,54291.49,1460628,24,179.158,15.314,,,,26035.50,22125,755.072,1.935,22986,28190.28,1428862
80,2,21539,92268.61,4008292,1218,8360.501,5.913,,,,40049.78,20262,1120.987,8.848,21539,43169.15,3763386
80,3,163,226.144,3.822,,,,,,,,,,,163,6.016,0.000
80,4,1296,1983.266,1.639,,,,,,,,,,,1296,49.355,0.000
70,0,119714,138391.0,109272.5,144,1137.532,13.349,5,39954.80,1249888,32117.85,20535,671.547,11.381,119714,42506.22,105298.7
70,1,24068,58921.94,19211.42,219,1601.782,5.510,,,,27209.71,23204,803.208,25.102,24068,29461.27,18630.27
70,2,23573,88792.69,129570.9,1025,6570.493,3.747,,,,41070.19,22496,1179.678,62.980,23573,44301.51,122668.0
70,3,843,1031.923,1.317,,,,,,,,,,,843,46.387,0.278
70,4,637,995.519,2.939,16,99.618,1.067,,,,,16,0.518,0.000,637,25.950,0.000
60,0,119763,143443.4,177134.8,69,509.405,8.767,5,45947.80,31882461,34019.76,20525,663.914,10.502,119763,44556.31,168484.1
60,1,25699,63972.36,28053.63,31,248.299,9.940,1,19062.63,0.000,32047.88,24566,855.399,16.280,25699,34393.04,27538.22
60,2,25595,80232.89,91293.87,80,643.222,11.873,1,38193.99,0.000,43349.89,24476,977.210,10.659,25595,46246.54,87756.34
60,3,561,895.978,2.150,,,,,,,,,,,561,29.423,0.083
60,4,1047,1485.729,2.026,9,77.881,26.984,,,,,10,0.395,0.000,1047,37.792,0.000
50,0,137386,165054.8,182350.1,404,2893.876,3.685,4,28050.41,21442372,37210.81,29495,960.413,2.340,137386,49639.22,171719.5
50,1,25737,67454.79,100879.7,64,443.250,0.487,1,14065.41,0.000,33155.73,24674,778.387,0.511,25737,35642.81,97375.51
