RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100771,0
90,151364,176
80,162402,1432
70,167105,1433
60,170457,235
50,211932,1199
40,1132147,37104
30,1369546,1713
20,1383090,259
10,1383817,363
5,1411621,4772
