RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.37,0.57,0:02.95,554,608809,90156,3426
90,2.13,4.17,0:06.33,139370,909421,565222,540493
80,2.15,4.76,0:06.94,194298,854497,565611,563029
70,2.14,3.98,0:06.14,135231,913565,565608,563024
60,2.17,4.13,0:06.33,154278,894522,565612,563023
50,2.12,4.35,0:06.49,147315,901491,565608,563030
40,2.29,3.80,0:06.10,144452,904355,565619,563042
30,2.24,4.07,0:06.33,168051,880760,565618,563038
20,2.26,3.70,0:05.99,140294,908518,565618,563051
10,2.24,3.54,0:05.81,141962,906855,565621,563055
5,2.31,3.37,0:05.71,132496,916320,565610,563054
