RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100587,63920.21,764.130,,,,,,,,,,
100,1,1032,1249.696,1.317,,,,,,,,,,
100,2,216,417.641,4.791,,,,,,,,,,
100,3,3079,3675.259,87.336,,,,,,,,,,
100,4,1545,1874.433,2.002,,,,,,,,,,
90,0,152202,507040.5,298732.6,42782,411193.8,145705.4,1,28832.03,0.000,,51680,1817.441,42.929
90,1,1560,2044.898,2.567,,,,,,,,,,
90,2,373,586.686,0.558,,,,,,,,,,
90,3,718,944.921,2.757,,,,,,,,,,
90,4,1126,1398.833,2.122,,,,,,,,,,
80,0,163297,534803.9,269148.2,50429,432764.7,194598.4,3,96680.61,49890676,,60880,2675.496,120.056
80,1,1199,1622.393,3.191,,,,,,,,,,
80,2,415,663.397,1.625,,,,,,,,,,
80,3,1785,2229.006,2.081,,,,,,,,,,
80,4,1195,1458.017,2.293,,,,,,,,,,
70,0,182660,598382.7,668251.5,59546,485929.2,40173.63,4,141919.8,141108321,,73524,2626.019,64.668
70,1,1309,1677.980,3.980,,,,,,,,,,
70,2,451,684.105,1.226,,,,,,,,,,
70,3,1080,1401.883,2.593,,,,,,,,,,
70,4,557,697.552,2.263,,,,,,,,,,
60,0,172105,605174.1,338011.2,63278,488677.9,60116.08,5,129717.4,54920582,,70051,6231.535,1478.389
60,1,1470,1775.491,1.807,,,,,,,,,,
60,2,562,867.394,2.511,,,,,,,,,,
60,3,558,671.070,1.591,5,40.368,2.040,,,,,9,0.437,0.000
60,4,550,654.921,0.928,,,,,,,,,,
50,0,246933,743487.3,142997216,73215,582740.4,458653.4,6,139649.6,117089394,,110678,12900.52,21634.22
50,1,2367,3210.144,7.629,,,,,,,,,,
50,2,1060,1418.501,2.727,,,,,,,,,,
50,3,919,1058.559,0.920,,,,,,,,,,
50,4,1523,1871.636,1.936,6,47.171,6.092,,,,,8,0.275,0.000
40,0,1284070,2866912,20606834,158152,1697346,619763.8,6,147167.3,84230053,,792699,487793.9,91279267
40,1,1207,1218.718,0.778,,,,,,,,,,
40,2,434,780.988,0.437,,,,,,,,,,
40,3,2,4.173,0.040,,,,,,,,,,
40,4,3728,5058.367,26.055,,,,,,,,,,
30,0,1382471,4045788,3312507,252794,2458900,700516.7,6,109046.1,45974564,,961994,790042.5,899384.4
30,1,1978,2483.342,2.188,,,,,,,,,,
30,2,455,1072.416,7.621,3,23.847,3.582,,,,,10,5.115,2.208
30,3,3884,5144.001,15.442,,,,,,,,,,
30,4,1316,1573.576,2.557,,,,,,,,,,
20,0,1382554,4041358,17620511,256973,2468229,674228.1,7,102944.9,3311262,,963573,783747.4,928465.8
20,1,3528,4531.465,5.716,4,35.241,7.297,,,,,10,0.387,0.000
20,2,838,1304.657,2.574,,,,,,,,,,
20,3,5203,7122.498,44.202,,,,,,,,,,
20,4,2815,3436.041,3.346,,,,,,,,,,
10,0,1511114,4340015,236061.8,260791,2598095,3640906,5,97258.13,1211414,,1085782,869802.0,19989282
10,1,3425,4595.803,7.392,,,,,,,,,,
10,2,1582,2238.746,3.244,,,,,,,,,,
10,3,6134,8457.867,23.700,,,,,,,,,,
10,4,2376,2932.959,7.389,,,,,,,,,,
5,0,1899096,5434446,3153255,319655,3097852,2504009,7,100514.0,1159572,,1530239,1231423,9561454
5,1,5361,6415.395,38.011,,,,,,,,,,
5,2,978,1648.420,3.560,,,,,,,,,,
5,3,6581,9069.150,239.430,,,,,,,,,,
5,4,2976,3730.259,98.393,,,,,,,,,,
