RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,8.40,2.93,0:11.34,0,1445983,0,0
90,8.06,4.66,0:12.74,3228,1448642,936259,22800
80,8.01,5.36,0:13.38,3228,1448657,1333912,25498
70,7.60,9.04,0:16.73,59054,1599596,2859600,714532
60,6.93,15.47,0:22.49,121110,1939482,5142436,2124743
50,6.27,27.48,0:33.86,276456,2320998,7731415,5944541
40,7.67,79.44,1:27.49,419376,4660699,23289621,21536772
30,7.73,120.64,2:09.26,264350,4962209,34071921,33178284
20,7.48,154.17,2:42.92,160489,5239986,43711614,40402674
