RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.56,0.87,0:06.43,190,678601,1492,549
90,5.56,0.91,0:06.48,32,689366,54268,13468
80,5.72,0.94,0:06.66,387,691188,144757,15300
70,5.67,1.27,0:06.95,2163,712893,204027,29647
60,5.65,1.81,0:07.47,17041,762885,307310,75433
50,5.92,1.89,0:07.82,10530,876016,372632,139583
40,5.78,2.67,0:08.46,12800,1012397,495425,301437
30,5.81,3.07,0:08.91,17999,1153096,561838,460781
20,5.95,3.02,0:09.02,5295,1255994,671135,578649
10,6.22,3.02,0:09.31,2982,1369801,711329,727241
5,7.03,3.02,0:10.13,4544,1433774,767219,797536
