RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.19,3.57,0:05.77,108951,939834,558097,123316
90,2.18,2.85,0:05.32,444,1048345,565326,545194
80,2.22,2.75,0:05.28,14,1048783,565618,562247
70,2.25,2.58,0:05.15,14,1048783,565619,562289
60,2.25,2.62,0:05.19,14,1048789,565615,562419
50,2.24,2.81,0:05.39,17,1048790,565627,562722
40,2.46,2.29,0:05.08,14,1048794,565624,562728
30,2.22,2.38,0:04.94,14,1048795,565623,562799
20,2.47,2.08,0:04.89,14,1048799,565625,562884
10,2.45,1.97,0:04.76,14,1048801,565624,562970
5,2.41,1.95,0:04.70,14,1048804,565627,563002
