RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100646,76371.64,6053.803,,,,,,,6446.584,,,
100,1,350,450.729,1.040,,,,,,,,,,
100,2,529,797.715,1.857,,,,,,,,,,
100,3,2195,2895.429,24.353,,,,,,,,,,
100,4,1572,1908.297,3.661,,,,,,,,,,
90,0,141689,198681.1,567329.7,880,10104.16,257.167,1,15389.26,0.000,35032.47,48704,43269.44,58993.71
90,1,526,642.578,1.421,,,,,,,,,,
90,2,144,325.683,0.096,,,,,,,,,,
90,3,2248,2888.749,13.390,,,,,,,,,,
90,4,1340,1573.185,1.053,,,,,,,,,,
80,0,156882,250149.4,490185.6,3854,38703.14,1293.832,2,35400.87,6385780,41625.92,61016,46529.20,31964.89
80,1,1164,1460.558,2.537,,,,,,,,,,
80,2,647,896.550,2.593,,,,,,,,,,
80,3,1361,1713.713,1.282,,,,,,,,,,
80,4,3683,4098.839,134.000,,,,,,,,,,
70,0,166567,264099.8,298492.0,4047,35000.63,611.646,3,55787.03,30309056,49973.52,70696,46753.58,49262.32
70,1,1680,2232.559,2.465,8,59.085,2.283,,,,,8,0.335,0.000
70,2,336,544.514,0.704,,,,,,,,,,
70,3,2225,2609.431,11.552,,,,,,,,,,
70,4,1017,1261.674,1.438,,,,,,,,,,
60,0,178582,292404.6,847771.0,6425,49632.13,417.256,4,63664.95,2041499,54917.45,79534,45114.34,49644.36
60,1,1509,2005.312,3.257,,,,,,,,,,
60,2,707,940.032,3.650,,,,,,,,,,
60,3,2127,2817.507,42.261,,,,,,,,,,
60,4,1299,1686.319,2.625,,,,,,,,,,
50,0,249479,568779.0,1992701,31402,280902.0,21718.71,5,70613.57,2817822,61278.95,116614,45261.36,282557.9
50,1,1992,2788.788,2.434,,,,,,,,,,
50,2,739,990.596,1.157,,,,,,,,,,
50,3,2726,3355.605,3.573,,,,,,,,,,
50,4,1385,1830.522,2.409,,,,,,,,,,
40,0,1113770,1582119,2360189,16706,202191.6,18871.50,4,69948.38,8070624,418239.7,595216,158580.9,1088271
40,1,1131,1217.791,1.945,,,,,,,,,,
40,2,393,770.823,0.661,,,,,,,,,,
40,3,5089,6412.317,3640.369,,,,,,,,,,
40,4,3459,4939.097,7.202,,,,,,,,,,
30,0,1382451,1943361,2662604,2788,84341.43,2418.910,4,61047.94,12215202,567368.8,772376,277583.0,3476968
30,1,2354,3028.010,11.320,,,,,,,,,,
30,2,612,967.333,3.576,,,,,,,,,,
30,3,1862,2491.388,1.989,,,,,,,,,,
30,4,110,118.522,0.317,,,,,,,,,,
20,0,1382775,1880421,2484408,32,1381.112,3832.542,4,67763.90,5554070,569497.7,776412,301032.9,1849375
20,1,2298,2934.943,11.390,,,,,,,,,,
20,2,308,727.235,5.307,,,,,,,,,,
20,3,2903,4127.265,4.242,,,,,,,,,,
20,4,1552,2131.807,2.610,32,212.611,0.691,,,,,32,1.220,0.000
10,0,1396709,1893842,1397848,4515,57123.79,2528.811,6,59364.46,8558982,569089.7,780973,254243.3,1714617
10,1,2594,3637.209,6.561,,,,,,,,,,
10,2,739,1144.380,1.646,,,,,,,,,,
10,3,4468,6179.061,10.335,,,,,,,,,,
10,4,2641,3294.600,3.626,,,,,,,,,,
5,0,1893229,3154492,14181820,82506,778193.5,155081.8,28,67602.09,432544.1,793519.8,1217936,263096.2,4973740
5,1,2451,3322.663,6.725,,,,,,,,,,
5,2,1161,1710.320,2.925,,,,,,,,,,
5,3,5254,7421.363,28.016,,,,,,,,,,
5,4,3485,4314.715,6.616,,,,,,,,,,
