RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.51,0.13,0:03.64,0,100590,0,0
90,3.55,0.25,0:03.83,880,140812,44433,42449
80,3.58,0.31,0:03.92,3854,153034,59897,54878
70,3.57,0.36,0:03.96,4047,162524,73700,66039
60,3.54,0.43,0:04.00,6425,172047,77831,75502
50,3.64,0.68,0:04.35,31402,217890,114046,106716
40,3.92,1.87,0:05.89,16706,1097070,551038,582934
30,3.91,2.22,0:06.31,2788,1379669,708986,763600
20,4.01,2.08,0:06.28,32,1382706,709364,776522
10,4.06,2.14,0:06.35,4515,1392140,715932,781357
5,4.21,3.55,0:07.91,82506,1810537,821323,1238043
