TIME,RECV,XMIT
4,0,0
107,0,0
211,277448,20977176
314,1694708,118960440
418,3949072,269928952
522,32999268,339543528
625,48638916,407596948
728,84425020,428863960
832,114961424,429393904
935,151752656,479001532
1038,215859016,501135072
1142,269643816,563302024
1245,313813412,583422108
1348,355260160,657028368
1452,426697268,740429440
1555,516424232,799128268
1658,585366020,867774116
1761,613634436,941444484
1864,700728328,1014075112
1967,790716756,1072983656
2070,865738780,1140657624
2174,894126644,1212820964
2277,980236048,1295824064
2380,1071771436,1350024512
2483,1154548424,1405187860
2586,1185069952,1486065860
2690,1255848568,1574999336
2793,1346521448,1618798892
2896,1428113168,1682731904
2999,1456424100,1751374128
3103,1527422572,1837377216
3206,1612265876,1898066604
3309,1696370440,1964092736
3412,1730025036,2030131044
3515,1791934604,2115387148
3618,1876533616,2180132012
3721,1960450644,2243137532
3825,2006358264,2307548760
3928,2035620984,2435110172
4031,2116814216,2488620136
