RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.58,0.82,0:06.41,25,678208,905,612
90,5.59,0.90,0:06.49,30,689368,38675,11465
80,5.68,0.85,0:06.54,26,689375,82302,11416
70,5.63,1.04,0:06.68,71,700296,156446,24543
60,5.82,1.35,0:07.18,21934,741883,244113,83460
50,5.84,1.53,0:07.39,11758,833352,345115,163974
40,6.06,1.72,0:07.83,11925,973561,442919,302382
30,6.00,2.29,0:08.41,23227,1139827,560530,498297
20,5.92,2.39,0:08.50,2375,1225154,652434,584985
10,6.25,2.55,0:08.95,4358,1371754,713889,740292
5,6.87,2.83,0:09.83,5505,1445094,775290,808941
