TIME,RECV,XMIT
4,0,0
107,0,0
210,0,0
313,0,0
416,0,0
519,0,0
622,0,0
725,0,0
828,1959944,138330336
932,4791792,337194312
1035,6125536,429454364
1138,6431072,450590088
1241,6906428,484064952
1344,9294156,651478664
1448,11124952,778527632
1551,11564224,809026856
1654,12031952,842167232
1757,13752328,963813360
1861,16067408,1125096296
1964,16641032,1165043720
2067,17151540,1200608048
2170,18401336,1289012792
2273,20813320,1458158380
2377,21662224,1516690520
2480,22216504,1555955936
2583,23201560,1625338304
2686,25309560,1772912672
2789,172624200,1902654292
2892,336411672,2032446084
2995,462168936,2206477572
3098,653568484,2288438660
3201,868221076,2292099812
3304,1081462432,2295748928
3406,1294410976,2299383808
3509,1506390432,2302999596
3612,1718420832,2306617752
3715,1929937416,2310228140
3818,2141253456,2313835048
3920,2305632304,2316613896
