RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.96,0.08,0:01.59,0,100476,0,0
90,4.20,0.91,0:01.98,41940,106082,59851,45456
80,4.07,1.24,0:02.08,49876,117074,74255,54228
70,4.15,1.29,0:02.18,58954,121198,78198,64185
60,4.16,1.35,0:02.18,63860,109955,73954,69364
50,4.29,1.67,0:02.34,72142,164316,106135,83189
40,5.51,5.06,0:03.97,159650,968042,567260,345231
30,5.88,7.36,0:05.10,253354,1074906,679232,748467
20,4.82,8.12,0:05.15,274184,1095024,703764,787216
10,4.82,8.18,0:05.23,279417,1103124,709711,800778
5,5.65,8.63,0:05.75,293871,1134269,726132,812349
