RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
60,1,28508,187281.0,11407.06,23035,160575.0,1034.969,1,17184.31,0.000,,26051,909.984,630.110,28508,955.469,8.299
60,2,38260,191274.5,23933.48,20472,149293.2,3979.538,,,,,30384,1864.963,591.732,38260,1366.951,6.360
60,3,605,994.906,2.386,,,,,,,,,,,605,25.576,0.000
60,4,609,784.666,0.777,,,,,,,,,,,609,22.928,0.000
50,0,126266,252776.7,2482306,20542,145355.9,1358.011,4,21934.73,63625.35,,23773,956.278,25.131,126266,3984.374,2322.541
50,1,40575,207729.9,22515.36,24232,170630.8,931.134,,,,,32157,1121.873,7.250,40575,1324.801,8.736
50,2,62911,219810.2,33075.10,23522,166856.9,574.389,,,,,43062,1517.198,13.270,62911,2091.376,35.027
50,3,1323,1862.051,1.543,,,,,,,,,,,1323,46.831,0.000
50,4,1143,1519.694,1.913,,,,,,,,,,,1143,41.399,0.000
40,0,476183,911055.6,1692342,63802,482661.9,9118.155,7,43394.17,8802144,,220138,44189.66,181774.5,476183,15818.56,1460.887
40,1,355063,809514.7,422345.6,62654,477064.9,7281.878,3,32138.25,7729110,,205686,41720.85,48545.26,355063,12343.40,330.302
40,2,370353,963955.4,2193118,59909,493566.0,26031.18,2,40593.13,84617287,,206234,15260.71,6016.167,370353,16605.89,5004.423
40,3,622,732.033,1.591,,,,,,,,,,,622,25.086,0.000
40,4,1287,1786.973,1.753,,,,,,,,,,,1287,49.928,0.000
30,0,540473,1245297,3034567,94220,712429.4,19117.22,4,25982.57,2983667,,269598,70228.39,66193.91,540473,18070.56,1667.392
30,1,418259,1063068,1283723,81468,629420.3,48600.42,,,,,246327,71513.27,85808.04,418259,14206.86,286.076
30,2,400118,1266861,1191573,76669,659491.9,62796.20,,,,,224351,23172.64,70515.26,400118,20082.58,2675.105
30,3,1612,2085.608,1.213,2,16.837,5.742,,,,,9,0.397,0.000,1612,60.561,0.000
30,4,1157,1793.293,40.938,,,,,,,,,,,1157,48.125,0.000
20,0,544487,1356590,3416160,103240,783957.1,31662.02,5,26523.65,120573.8,,276688,90851.36,81074.46,544487,18875.62,2226.059
20,1,418480,1144740,1290617,85792,674538.4,17337.30,,,,,248573,91036.95,294882.0,418480,14676.39,521.043
20,2,417922,1318235,1334736,80254,696251.6,68616.44,,,,,233098,25241.78,46362.03,417922,20594.80,2925.934
20,3,1863,2630.318,1.697,,,,,,,,,,,1863,68.694,0.000
20,4,3038,4125.996,23.959,,,,,,,,,,,3038,112.217,0.002
10,0,545386,1375086,2274136,105679,793373.2,82990.71,5,32806.82,6691781,,276997,89335.83,97182.45,545386,18594.49,2096.410
10,1,418664,1144291,1659351,84948,666317.7,93717.48,1,11159.94,0.000,,248892,92712.62,263581.9,418664,14668.02,1322.213
10,2,419418,1344230,2561365,80930,702115.8,53085.84,,,,,233926,23424.82,14571.95,419418,21237.39,5873.710
10,3,2137,2914.087,27.554,4,33.510,5.995,,,,,27,0.961,0.000,2137,78.903,0.003
10,4,2266,2978.224,9.762,,,,,,,,,,,2266,83.956,0.001
5,0,566100,1524984,1069539,116622,873605.9,35516.25,7,25922.06,156955.6,,294762,133313.0,172274.9,566100,19433.03,617.365
5,1,439035,1277823,1646693,91853,719706.4,39411.66,,,,,269101,135159.5,144543.9,439035,14958.14,735.568
5,2,432884,1398519,1585630,83559,722743.1,68443.62,1,5980.342,0.000,,243153,36466.32,27028.55,432884,21787.41,3652.352
5,3,1704,2376.740,2.610,5,35.903,3.512,,,,,10,0.359,0.000,1704,79.457,0.137
5,4,1507,1993.134,1.584,,,,,,,,,,,1507,55.775,0.000
