RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1446227,0
90,1452331,2190
80,1487415,2601
70,1791640,20892
60,2355449,251231
50,3207412,285614
40,7602791,1894202
30,9233880,3129248
20,10527347,3171081
10,11841627,3023899
5,12473905,3213745
