RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,1445957,1026912,8845551,,,,,,,,,,,1445957,40322.51,635965.3,,,
100,1,2476,3258.928,6.371,,,,,,,,,,,2476,85.199,0.000,,,
100,2,2402,3200.701,10.865,,,,,,,,,,,2402,82.896,0.001,,,
100,3,2440,3319.837,9.886,,,,,,,,,,,2440,85.958,0.001,,,
100,4,1651,2226.962,1.914,,,,,,,,,,,1651,59.517,0.000,,,
90,0,1451947,1075913,534432.6,2169,14369.22,56.765,11,95916.93,5555942,,3368,563.473,2.998,1451947,41836.68,4708.495,,,
90,1,726,1074.698,1.724,5,37.398,6.481,,,,,8,0.263,0.000,726,32.867,0.000,,,
90,2,5460,7095.497,55.441,4,26.950,0.904,,,,,14,6.877,2.797,5460,310.882,1.941,,,
90,3,2968,4191.385,568.698,,,,,,,,,,,2968,103.930,0.019,,,
90,4,2219,2938.457,14.877,,,,,,,,,,,2219,108.241,1.616,,,
80,0,1486951,1120250,542620.8,2581,17146.72,9.658,25,185739.5,4078899,,20969,3412.324,692.677,1486951,43623.90,7260.131,,,
80,1,1416,1784.712,1.265,,,,,,,,,,,1416,48.548,0.000,,,
80,2,1670,3044.269,6.397,2,14.874,2.251,,,,,10,0.382,0.000,1670,89.943,0.139,,,
80,3,769,1045.582,2.255,,,,,,,,,,,769,27.985,0.000,,,
80,4,513,626.926,1.057,,,,,,,,,,,513,17.677,0.000,,,
70,0,1791198,1489292,6534326,20860,149088.1,1808.794,52,355972.5,9089925,,200858,6765.915,1008.584,1791198,54178.30,55698.86,,,
70,1,1057,1479.006,3.186,,,,,,,,,,,1057,37.820,0.000,,,
70,2,2902,5712.058,13.161,3,20.458,2.160,,,,,9,0.362,0.000,2902,150.393,0.259,,,
70,3,2105,2837.414,65.662,,,,,,,,,,,2105,89.808,3.653,,,
70,4,2566,3357.020,6.264,5,39.040,2.539,,,,,8,0.307,0.000,2566,108.113,0.263,,,
60,0,2352436,3365950,3119167,251201,1612065,10232324,77,529522.3,18413664,,587843,32208.03,31745.77,2352436,73844.36,114495.4,,,
60,1,3502,5011.633,5.798,,,,,,,,,,,3502,122.130,0.000,,,
60,2,3744,6508.207,51.439,,,,,,,,,,,3744,153.159,0.131,,,
60,3,4060,5066.178,7.095,,,,,,,,,,,4060,141.313,0.001,,,
60,4,3676,4534.176,24.337,,,,,,,,,,,3676,125.212,0.004,,,
50,0,3173477,4731516,3395247,285597,2024694,157860.5,104,664685.6,2855917,,1383350,159998.8,362730.9,3173477,100130.9,120581.0,,,
50,1,1766,2414.133,2.346,4,29.449,4.610,,,,,8,0.344,0.000,1766,63.517,0.000,,,
50,2,1666,3640.590,9.459,1,12.113,0.000,,,,,10,0.417,0.000,1666,79.401,0.019,,,
50,3,1701,2308.197,4.827,,,,,,,,,,,1701,62.775,0.000,,,
50,4,119,204.780,25.274,,,,,,,,,,,119,4.312,0.000,,,
40,0,7433001,20060412,933863.6,1894192,13092886,5231936,119,771829.5,2742089,,4559597,692020.9,5429975,7433001,245014.3,637355.1,,,
40,1,8690,10989.67,38.444,,,,,,,,,,,8690,326.566,0.985,,,
40,2,6174,16112.54,98.092,1,8.325,0.000,,,,,10,0.412,0.000,6174,385.331,1.320,,,
40,3,7039,9246.063,24.604,,,,,,,,,,,7039,267.333,0.724,,,
40,4,4474,5934.560,15.383,,,,,,,,,,,4474,163.452,0.002,,,
30,0,8887465,30859857,1785838,3129226,21652725,151355.1,100,587142.4,5325253,,7356805,1373484,4703681,8887465,298242.5,569085.3,,,
30,1,18067,23262.59,496.415,,,,,,,,,,,18067,834.659,10.513,,,
30,2,12601,26175.47,265.586,2,14.447,2.656,,,,,9,0.367,0.000,12601,623.028,2.726,,,
30,3,10295,14149.78,262.639,,,,,,,,,,,10295,401.311,1.730,,,
30,4,9813,13132.61,107.400,,,,,,,,,,,9813,385.885,2.601,,,
20,0,10048173,32991678,4616891,3171074,22117378,557548.6,76,565514.2,10132547,,8993161,1919216,84921165,10048173,336528.9,2622056,,,
20,1,9141,12185.62,92.075,,,,,,,,,,,9141,378.727,3.349,,,
20,2,6666,14114.82,220.182,5,36.818,1.261,,,,,34,7.480,0.821,6666,339.148,3.046,,,
20,3,6605,9393.771,178.860,,,,,,,,,,,6605,282.153,5.052,,,
20,4,24693,30262.80,1288.494,,,,,,,,,,,24693,1383.952,34.511,,,
10,0,11203403,34080629,16614446,3023885,21259655,4011856,31,207270.0,2654491,,10392496,2712864,17895937,11203403,374711.5,14767827,,,
10,1,21884,28471.77,928.560,,,,,,,,,,,21884,970.949,21.071,,,
10,2,15668,33229.17,2524.269,,,,,,,,10,0.376,0.000,15668,754.532,28.345,,,
10,3,15568,20859.33,283.446,,,,,,,,,,,15568,597.473,5.390,,,
10,4,16131,21361.59,201.216,1,10.306,0.000,,,,,8,0.362,0.000,16131,629.066,4.699,,,
5,0,11756305,35994351,2056072,3213738,22504200,11890597,13,89615.38,3534148,,11024769,3053272,950471.5,11756305,386296.4,3345964,,,
5,1,10296,13636.73,77.353,,,,,,,,,,,10296,477.036,5.771,,,
5,2,4924,9306.605,35.564,4,29.104,1.358,,,,,29,13.242,3.998,4924,218.121,0.126,,,
5,3,3282,4382.518,8.413,,,,,,,,,,,3282,136.065,0.334,,,
5,4,11509,15887.76,69.355,,,,,,,,,,,11509,437.938,0.948,,,
