RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1446348,0
90,1452470,3359
80,1452506,3369
70,1617510,58468
60,2299133,194069
50,3295679,267585
40,8015875,423499
30,11737630,262460
20,13856583,133369
10,8297594,13627
5,7032327,8095
