RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,104760,67462.13,8162.495,,,,,,,
100,1,2566,2910.059,17.739,,,,,,,
100,2,473,688.116,0.943,,,,,,,
100,3,1173,1540.345,4.042,,,,,,,
100,4,2118,2510.567,149.923,,,,,,,
90,0,141456,274592.4,79641.90,21497,185900.8,5249.442,1,28622.53,0.000,
90,1,1237,1557.225,2.826,,,,,,,
90,2,289,520.921,1.862,,,,,,,
90,3,1291,1758.590,3.576,,,,,,,
90,4,1656,1854.621,0.888,,,,,,,
80,0,171066,503367.6,385358.2,46503,398439.7,31807.70,3,92436.62,8203161,
80,1,680,823.853,3.860,2,22.342,0.167,,,,
80,2,425,677.543,1.928,,,,,,,
80,3,1915,2428.532,1.875,,,,,,,
80,4,2251,2771.736,14.988,,,,,,,
70,0,180465,585542.7,205931.5,61669,475153.2,30170.86,5,137636.1,648178.1,
70,1,2090,2730.905,176.979,,,,,,,
70,2,605,744.871,0.777,,,,,,,
70,3,1420,1726.903,1.923,,,,,,,
70,4,1167,1555.590,3.312,3,31.839,4.510,,,,
60,0,195299,687283.6,362552.3,73097,567780.9,557402.9,5,134805.0,44950109,
60,1,1189,1502.037,4.155,5,47.178,7.165,,,,
60,2,258,461.976,3.211,,,,,,,
60,3,3773,4225.662,72.797,,,,,,,
60,4,2101,2649.411,104.764,,,,,,,
50,0,287455,845048.7,527784.0,80818,672657.7,54723.92,6,118986.9,33556868,
50,1,4603,5089.021,36.066,,,,,,,
50,2,597,831.467,1.419,,,,,,,
50,3,1898,2393.653,1.605,,,,,,,
50,4,1942,2465.729,2.232,,,,,,,
40,0,771583,1787789,11180210,123727,1245488,778128.2,6,137728.8,94009578,
40,1,2527,3156.511,6.076,,,,,,,
40,2,865,1236.669,1.777,,,,,,,
40,3,3410,3930.532,4.876,,,,,,,
40,4,1771,2350.074,2.709,4,36.015,4.374,,,,
30,0,1308164,3543532,6649461,219191,2196542,2456284,5,96971.02,29809932,
30,1,3313,3797.567,4.576,,,,,,,
30,2,373,791.903,2.825,,,,,,,
30,3,4699,6079.304,59.699,,,,,,,
30,4,1095,1365.814,2.029,,,,,,,
20,0,1339527,3687215,5904406,230722,2298895,4423018,6,94532.44,2723385,
20,1,2920,3790.568,4.628,6,70.870,73.220,,,,
20,2,1460,2192.514,2.909,,,,,,,
20,3,5116,7342.566,154.554,,,,,,,
20,4,2826,3531.533,4.894,,,,,,,
10,0,2614695,7659366,5671287,453437,4794061,38563990,5,101269.4,1251525,
10,1,4124,5259.118,9.617,,,,,,,
10,2,2101,2948.988,104.914,,,,,,,
10,3,8528,11330.05,41.572,,,,,,,
10,4,2875,3726.459,5.874,,,,,,,
5,0,2663408,8132640,3581136,457060,4802499,21779456,6,83628.81,962755.4,
5,1,2507,2962.331,7.506,4,42.710,13.876,,,,
5,2,619,1357.682,4.890,2,33.361,62.328,,,,
5,3,11964,13833.48,1209.069,,,,,,,
5,4,6765,7921.174,19.707,,,,,,,
