RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.14,3.44,0:05.75,116034,932752,564418,493678
90,2.17,3.40,0:05.71,123524,925264,564402,492634
80,2.10,3.61,0:05.81,134136,914657,565609,563102
70,2.21,3.51,0:05.78,138287,910509,565613,563139
60,2.20,3.93,0:06.19,255147,793652,565612,563138
50,2.28,3.31,0:05.67,139773,909030,565618,563168
40,2.32,3.36,0:05.72,170198,878607,565620,563142
30,2.43,3.02,0:05.48,134521,914288,565619,563167
20,2.42,3.03,0:05.47,147327,901485,565619,563149
10,2.41,3.95,0:06.38,367564,681251,565620,563154
5,2.43,4.51,0:06.95,516833,531984,565618,563149
