RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1069380,116052
90,1069672,123530
80,1071842,134143
70,1070486,138295
60,1061458,255154
50,1072021,139784
40,1057593,170208
30,1056561,134530
20,1062538,147334
10,1054024,367577
5,1049478,516847
