RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,1048803,3217607,6979669,116043,2306476,2263742,,,,,544603,210274.6,1150956
100,1,2016,2521.840,1.831,,,,,,,,,,
100,2,380,754.762,4.656,,,,,,,,,,
100,3,2529,3587.426,6.636,,,,,,,,,,
100,4,1800,2243.196,2.424,,,,,,,,,,
90,0,1048904,3140522,3076002,123524,2248280,1192363,,,,,544858,194310.4,1833690
90,1,4729,5167.681,155.137,,,,,,,,,,
90,2,644,1129.022,4.001,3,25.873,4.336,,,,,26,27.652,9.979
90,3,3263,4451.026,18.402,1,16.168,0.000,,,,,7,0.355,0.000
90,4,2594,3308.328,6.832,1,11.267,0.000,,,,,10,15.055,21.353
80,0,1048800,3227703,12717525,134138,2368942,2179470,,,,,547035,141839.3,416907.1
80,1,1505,2053.019,30.717,,,,,,,,,,
80,2,593,937.808,1.105,,,,,,,,,,
80,3,5191,6291.853,202.475,,,,,,,,,,
80,4,3262,4181.721,15.230,,,,,,,,,,
70,0,1048807,3175696,2034830,138290,2344199,1002949,,,,,545669,113274.5,748028.9
70,1,673,832.857,1.536,,,,,,,,,,
70,2,360,721.185,1.778,,,,,,,,,,
70,3,5293,6308.026,100.430,,,,,,,,,,
70,4,2666,3498.973,9.153,,,,,,,,,,
60,0,1048849,3549008,39799499,255147,2750249,6171199,,,,,536636,97536.09,11784511
60,1,2459,2927.449,6.235,,,,,,,,,,
60,2,397,815.461,5.298,,,,,,,,,,
60,3,3093,4402.825,23.409,1,15.972,0.000,,,,,7,0.351,0.000
60,4,1451,1769.237,1.832,,,,,,,,,,
50,0,1049110,2996593,5582283,139773,2141968,829914.4,,,,,547194,133937.9,778383.8
50,1,735,881.781,1.022,,,,,,,,,,
50,2,324,659.092,3.487,2,25.688,37.307,,,,,5,0.227,0.000
50,3,3562,5064.989,5.517,,,,,,,,,,
50,4,2746,3179.287,3.599,,,,,,,,,,
40,0,1048730,3002974,1592255,170198,2219420,1353027,,,,,532762,69794.92,306469.1
40,1,434,600.555,4.339,,,,,,,,,,
40,2,871,1229.771,1.051,,,,,,,,,,
40,3,3860,5482.164,16.151,,,,,,,,,,
40,4,1723,2187.283,3.008,,,,,,,,,,
30,0,1048857,2751004,1083167,134521,1963900,1663878,,,,,531735,48744.57,55520.70
30,1,3291,3877.359,23.175,,,,,,,,,,
30,2,555,938.068,3.430,,,,,,,,,,
30,3,3951,5689.779,12.305,,,,,,,,,,
30,4,2228,2822.659,18.446,,,,,,,,,,
20,0,1048861,2696347,4420247,147327,1900947,698162.2,,,,,537704,60139.34,273522.1
20,1,2008,2651.870,1.697,,,,,,,,,,
20,2,791,1247.068,4.022,,,,,,,,,,
20,3,4430,6316.816,17.538,,,,,,,,,,
20,4,1904,2285.028,1.673,,,,,,,,,,
10,0,1048786,3571813,4533631,367564,2840594,7355834,,,,,529191,35860.86,41796.58
10,1,2796,3655.428,5.993,2,69.161,180.823,,,,,7,0.273,0.000
10,2,1453,1950.136,1.196,,,,,,,,,,
10,3,3870,5104.252,10.019,,,,,,,,,,
10,4,2852,3340.528,3.435,,,,,,,,,,
5,0,1048741,4136806,10765999,516833,3453489,487400.7,,,,,524648,20115.29,979.687
5,1,1861,2166.277,1.502,,,,,,,,,,
5,2,448,986.506,5.736,,,,,,,,,,
5,3,1698,2377.255,2.657,,,,,,,,,,
5,4,755,1035.004,2.590,,,,,,,,,,
