RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.51,0.10,0:03.61,0,100590,0,0
90,3.55,0.31,0:03.87,3178,145128,51419,45205
80,3.52,0.43,0:03.96,2862,158102,65163,53950
70,3.58,0.39,0:03.98,1903,163900,70645,62611
60,3.58,0.38,0:03.98,1011,167280,70750,68997
50,3.66,0.49,0:04.17,5488,210747,94919,78766
40,4.08,1.95,0:06.06,24236,1217440,611838,296461
30,4.00,2.12,0:06.17,315,1382160,709038,769302
20,4.09,2.05,0:06.19,31,1382453,709077,776093
10,4.11,2.89,0:07.04,41229,1434816,743150,820233
5,4.12,3.55,0:07.72,42680,1863289,821601,1188877
