RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1049146,108745
90,1328457,92
80,1324012,66
70,1330122,70
60,1327956,67
50,1339135,69
40,1325322,69
30,1338790,63
20,1337172,72
10,1341397,67
5,1332093,68
