RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,536705,647500.3,214204.9,30,293.279,89.156,,,,
100,1,6601,10962.39,178.546,2,42.388,424.569,,,,
100,2,6227,9307.879,578.301,,,,,,,
100,3,7033,11046.10,48.456,,,,,,,
100,4,6885,10996.45,745.738,,,,,,,
90,0,1048846,1738325,2091131,128828,795344.2,77280.24,70,1255064,85503358,
90,1,11454,17782.62,114.113,9,83.827,89.497,,,,
90,2,12637,19713.99,386.049,3,23.708,9.045,,,,
90,3,11746,17863.39,603.456,,,,,,,
90,4,11667,17836.56,92.837,,,,,,,
80,0,1048968,1763837,6638395,130781,808408.3,65169.25,65,1317416,128751995,
80,1,10838,16198.17,174.514,,,,,,,
80,2,9698,14077.58,55.022,,,,,,,
80,3,10506,15315.00,88.186,,,,,,,
80,4,11177,16649.57,731.357,,,,,,,
70,0,1048961,1779213,1709022,130625,807832.3,20350.04,60,1303217,231783616,
70,1,10855,15517.04,162.156,3,37.797,105.043,,,,
70,2,10709,15906.74,84.954,,,,,,,
70,3,11016,16200.63,235.832,,,,,,,
70,4,11320,16901.13,87.953,,,,,,,
60,0,1048975,1762765,2082016,129671,798489.0,15215.34,59,1247276,154382620,
60,1,10699,17377.19,68.318,,,,,,,
60,2,10489,16098.81,88.178,,,,,,,
60,3,11968,18174.16,177.418,,,,,,,
60,4,10804,16451.28,310.832,,,,,,,
50,0,1048887,1761434,1952595,130808,792154.6,14000.98,53,1251268,664692010,
50,1,11664,19264.00,85.429,3,33.863,20.333,,,,
50,2,13097,21471.31,90.201,,,,,,,
50,3,13032,21199.94,135.698,,,,,,,
50,4,12534,20529.44,113.868,,,,,,,
40,0,1048934,1771626,2110065,129690,791419.0,201048.6,49,1000134,103059779,
40,1,11453,18965.03,106.735,,,,,,,
40,2,11252,17812.25,109.506,,,,,,,
40,3,9580,14937.25,117.826,,,,,,,
40,4,9591,15076.37,87.114,,,,,,,
30,0,1048935,1794880,16825585,129779,798416.9,35609.50,43,952641.2,87290370,
30,1,10202,16008.29,218.394,4,51.009,146.195,,,,
30,2,10710,16209.89,78.800,4,33.909,9.865,,,,
30,3,9413,13405.42,55.904,,,,,,,
30,4,11782,18422.61,216.005,,,,,,,
20,0,1048937,1795889,23208528,129129,788225.1,53729.57,44,885753.1,79520266,
20,1,8614,13356.94,187.843,4,53.598,193.878,,,,
20,2,10713,14833.36,68.944,,,,,,,
20,3,10142,15126.40,54.048,,,,,,,
20,4,9696,14128.63,56.005,,,,,,,
10,0,1048941,1804221,134530012,129410,788119.5,76009.77,56,898073.8,41388870,
10,1,10732,16724.02,68.403,,,,,,,
10,2,10195,16106.39,283.379,,,,,,,
10,3,10424,15642.78,155.570,,,,,,,
10,4,9879,15664.53,74.146,,,,,,,
5,0,1048876,1807586,4798057,130132,786234.1,14809.07,38,836472.3,17688904,
5,1,10504,17220.76,71.912,,,,,,,
5,2,11323,18139.31,63.258,,,,,,,
5,3,10854,18038.93,149.189,,,,,,,
5,4,12369,20297.29,110.897,,,,,,,
