RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,1,1048713,9087076,4842001,464351,8026529,12885919,,,,99609.04,524302,24446.81,328415.5,1048713,209371.6,902126.0,,,
100,2,1048939,9067993,103415814,461871,8000494,7496973,,,,99851.03,524310,23823.67,333381.7,1048939,210233.8,20887494,,,
100,3,1048941,9019203,360119440,456171,7855730,36282727,,,,108016.5,524302,30880.49,539781.7,1048941,226987.9,66091114,,,
90,1,988608,6119441,1172127,12,940.850,8885.646,62,1028033,311488895,613821.3,838774,4321689,1444794,988608,723481.7,168624.9,,,
90,2,991110,6199109,39804542,16,843.423,6370.007,54,921853.6,320160930,620610.8,842044,4399603,3661379,991110,729980.0,19356147,,,
90,3,971641,6057698,455883.7,11,519.107,4371.939,51,928859.2,302665987,826021.4,800969,3826154,5048349,971641,958934.4,1259773,,,
80,1,993591,6124419,7767256,14,1476.232,15249.86,64,877618.7,284304327,612588.2,848169,4320284,1037423,993591,723089.9,981333.8,,,
80,2,993831,6062763,41410.36,14,878.279,6499.105,65,1000247,297274925,606712.3,848918,4270716,2619179,993831,717315.8,45778.22,,,
80,3,968554,5821176,1234112,15,872.086,8926.079,71,1011837,232752641,832270.0,792735,3592198,7688242,968554,963003.9,1633220,,,
70,1,995983,6118016,2606753,14,518.004,96.404,70,1004598,230188460,612717.0,851349,4321597,8941164,995983,721840.6,707093.3,,,
70,2,992088,5967952,5891428,14,707.569,1052.017,76,1245227,339090021,631909.1,845970,4159904,1705230,992088,740511.3,2643970,,,
70,3,970469,5806633,5922073,14,840.511,8921.216,62,1068253,272857963,845430.5,795373,3525954,1738184,970469,978710.4,56276666,,,
60,1,993989,5952395,4393055,15,857.290,5708.330,90,1300572,299447597,613203.0,852244,4151909,6211310,993989,722968.3,811707.5,,,
60,2,995861,5998341,76853403,15,2079.262,34120.24,88,1253521,319792292,600712.8,854377,4208922,1374404,995861,710905.4,131398431,,,
60,3,971431,5813038,3741971,15,1187.536,18958.26,72,1044821,298970094,835400.4,799116,3538577,4726242,971431,974730.0,793422.4,,,
50,1,994243,5978421,3166808,16,772.821,1665.981,92,1529770,379746870,606823.3,849611,4158036,30215734,994243,716319.7,11625307,,,
50,2,993698,5966533,62423655,16,1229.129,5492.489,99,1535362,283282288,608060.4,849398,4151426,3217758,993698,719249.2,5266782,,,
50,3,960070,5676943,3157563,6,689.118,5201.828,88,1341565,297071587,835511.3,776049,3379064,3135841,960070,971628.8,4887149,,,
40,1,995435,5935243,4685693,15,1349.380,15663.20,94,1768505,381697876,611356.2,852489,4109330,2043123,995435,722569.0,497697.2,,,
40,2,995128,5922551,7661000,15,662.422,900.280,101,1826496,312537149,624231.0,853862,4075651,87518026,995128,735427.0,7234106,,,
40,3,968935,5804395,11922601,4,145.522,12.086,83,1225411,286290539,842934.1,795722,3460866,243434527,968935,986197.3,2728399,,,
30,1,995650,5911014,356770.0,13,815.915,4635.344,133,1922087,348776528,617429.3,850260,4047264,3814072,995650,728475.3,2075963,,,
30,2,994508,5969970,17836482,13,1106.152,12507.64,125,1831463,347008952,626884.8,848780,4093959,3823405,994508,738571.4,60471526,,,
30,3,938738,5480296,3450992,3,261.421,1214.753,107,1558523,291137801,796962.8,742548,3187410,1306656,938738,935893.4,2197889,,,
20,1,989956,6051173,3333642,21,2259.246,6687.442,150,2362368,288523786,619730.0,833342,4133215,15819402,989956,731823.8,807106.9,,,
20,2,990961,6025918,3313164,15,2229.134,9056.307,144,2422508,367402493,628508.0,834859,4095806,467239.6,990961,743859.9,3420656,,,
20,3,932103,5606569,2598411,4,438.399,533.096,125,1922915,290778489,800745.1,725237,3255136,1292963,932103,941786.5,2270078,,,
10,1,980018,5971144,5629519,5,629.973,9551.382,161,2783169,337316236,634138.7,813011,4044498,283516.3,980017,744348.5,29377732,,,
10,2,986322,6107615,5677898,23,3008.148,3436.610,160,2554399,340125382,635698.1,821005,4146377,2202633,986322,747996.5,2224616,,,
10,3,906413,5429659,4901492,24,3971.863,11971.76,141,2265016,323700641,765092.0,680229,3114680,11139534,906413,903404.8,175753.8,,,
5,1,986469,6114123,2724506,15,1786.335,11607.27,168,2845970,344740423,639199.1,823125,4161772,1551507,986469,749257.1,11899997,,,
5,2,985533,6128295,2804317,15,2267.957,8307.730,175,2841162,340876700,634299.1,820888,4183029,4885112,985533,745062.8,3672840,,,
5,3,912333,5521414,5581319,8,567.568,2888.795,142,2372989,308809603,767095.3,685937,3185479,3610102,912333,911922.5,5779037,,,
