RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100840,0
90,154125,40733
80,170422,47275
70,188562,54853
60,185921,63408
50,256985,72244
40,1270685,147843
30,1437756,248509
20,1440599,251437
