RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.94,0.13,0:01.61,0,100476,0,0
90,4.11,0.32,0:01.78,1300,140439,44588,41756
80,4.21,0.32,0:01.83,1937,151221,57499,51793
70,4.16,0.45,0:01.87,2918,166573,73982,65125
60,4.21,0.46,0:01.90,4594,169474,75648,72818
50,4.67,0.80,0:02.15,26201,206199,104991,100773
40,5.37,2.07,0:02.85,12008,980514,489392,472847
30,5.16,3.32,0:03.26,8346,1342818,689531,734582
20,5.20,3.17,0:03.27,267,1374360,705333,767577
10,5.43,3.35,0:03.41,150,1382559,709332,775086
5,5.79,3.71,0:03.91,4185,1389913,717850,783433
