RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,99172,75059.20,657.226,,,,,,,6286.678,,,
100,1,843,911.691,0.704,,,,,,,155.140,,,
100,2,817,2203.569,704.428,,,,,,,1451.297,,,
100,3,202,258.705,1.662,,,,,,,,,,
100,4,1714,1891.348,5.923,,,,,,,,,,
90,0,110084,158303.3,186136.1,150,6432.197,2538.473,1,14903.78,0.000,25753.17,15675,40537.52,5793.573
90,1,15892,105295.6,14092.91,532,5340.250,53.471,,,,21473.83,22038,56363.98,46370.11
90,2,16124,96332.38,20504.43,633,5688.842,43.850,,,,21885.89,21055,47079.31,14299.06
90,3,508,603.778,0.940,,,,,,,,,,
90,4,1725,1927.643,5.850,,,,,,,,,,
80,0,114139,162984.5,452635.6,191,5576.243,2086.720,2,35221.21,8664789,28882.58,19529,39124.02,1803.430
80,1,17212,98845.81,12281.54,,,,,,,22754.04,23041,53760.96,6231.043
80,2,22145,112187.0,96821.37,1762,17404.30,61.254,,,,23603.64,24433,46463.80,4030.017
80,3,1222,1663.049,2.835,,,,,,,,,,
80,4,861,1294.985,6.187,8,90.562,46.895,,,,,8,0.371,0.000
70,0,119967,153758.7,94620.69,97,3290.311,3461.340,3,53987.73,3709799,31032.31,23152,23850.61,1435.363
70,1,23122,96811.97,31597.74,27,350.226,95.323,1,23146.11,0.000,25361.75,28224,44111.02,7348.618
70,2,27227,118661.9,30982.13,2794,24096.00,108.714,1,23711.26,0.000,23459.32,28215,42267.44,10068.82
70,3,1784,1841.025,5.790,,,,,,,,,,
70,4,1356,1680.470,0.895,,,,,,,,,,
60,0,119694,157651.4,143609.7,95,3539.927,4675.954,4,65846.88,2163669,32533.04,22842,21272.56,3721.528
60,1,23957,103968.9,27722.67,97,1246.907,89.578,,,,27772.09,28965,44681.64,12521.47
60,2,30944,134193.3,24102.57,4430,38172.91,374.512,,,,25160.22,30427,38061.13,7983.530
60,3,375,476.650,1.205,,,,,,,,,,
60,4,2112,2246.985,133.574,,,,,,,,,,
50,0,140541,248527.8,173272.5,8713,83966.21,2685.084,4,57534.59,2597453,34604.99,32720,16485.98,5346.768
50,1,45442,190901.3,54856.25,8130,79256.20,2535.865,,,,31506.79,39552,36832.01,21798.81
50,2,47023,189564.9,51255.40,9390,82219.35,1950.650,,,,29167.90,39463,34630.01,7707.239
50,3,823,1109.779,1.342,,,,,,,,,,
50,4,770,987.294,1.673,,,,,,,,,,
40,0,383976,665759.5,1477709,5720,107606.5,5917.381,4,67435.47,5680866,197658.5,164409,28035.29,27029.11
40,1,326603,590142.9,1145492,2049,38983.70,318.706,,,,212727.7,188368,45468.97,70377.87
40,2,282550,604266.7,1170312,4239,102106.8,11959.10,,,,193456.9,167127,50189.65,97280.91
40,3,1419,2128.577,1.658,,,,,,,,,,
40,4,884,927.704,0.996,,,,,,,,,,
30,0,534159,1026431,7066686,2571,106249.9,2864.817,4,78229.04,42752093,348993.7,259015,61050.52,155344.7
30,1,418104,932870.3,10538986,2893,119808.9,1874.322,,,,332950.2,238256,62491.12,50880.87
30,2,399318,897347.7,2666254,2882,115446.1,1564.722,,,,319784.8,228738,60128.86,42101.86
30,3,830,1570.177,4.188,33,251.380,13.791,,,,,33,1.206,0.000
30,4,2384,3127.095,8.338,,,,,,,,,,
20,0,542497,1021126,4751180,229,7238.847,1983.278,4,67303.49,939278.9,382378.2,275786,101190.1,105710.0
20,1,418379,874402.0,2657523,,,,,,,359131.6,240984,83477.41,273212.5
20,2,414674,884868.1,11396591,70,4103.367,1300.955,,,,361903.3,239526,85781.83,769236.7
20,3,1780,2886.819,1.658,,,,,,,,,,
20,4,2014,2502.177,1.290,,,,,,,,,,
10,0,545375,1052351,5119341,168,5090.374,2500.847,7,73839.97,2464477,401450.9,281138,104148.6,97585.46
10,1,418352,943213.0,4217399,,,,,,,395778.9,241583,89190.09,128407.3
10,2,419781,942051.6,5630632,10,458.092,342.099,,,,395382.0,242120,87457.22,59003.31
10,3,1834,3049.226,1.669,,,,,,,,,,
10,4,2333,3037.026,9.364,,,,,,,,,,
5,0,549361,1504471,62296.67,1184,53755.89,2255.705,28,67362.24,360287.5,463761.4,333357,458319.0,551594.3
5,1,422836,1365514,4235470,1232,37626.31,1309.259,,,,434674.2,294279,457514.6,4728990
5,2,422748,1339563,7226465,1769,49951.15,970.417,,,,430674.3,289957,429953.9,1962416
5,3,432,671.963,2.417,,,,,,,,,,
5,4,1404,1842.505,1.659,,,,,,,,,,
