RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,6.84,0.19,0:03.77,0,101094,0,0
90,7.37,0.61,0:04.26,40652,112392,60290,41468
80,7.35,0.62,0:04.27,48060,114398,66761,48948
70,7.05,0.69,0:04.16,57379,109674,67173,58396
60,7.10,0.82,0:04.24,64025,150424,89444,65923
50,7.79,1.01,0:04.71,74739,234390,137777,91597
40,8.30,2.47,0:05.71,170409,774809,445631,471438
30,8.33,3.03,0:06.08,204461,873804,523050,576092
20,8.48,3.02,0:06.18,225034,879541,535665,601139
10,8.22,3.50,0:06.32,228533,877303,536674,604242
5,9.52,3.57,0:07.01,246831,914222,564026,626130
