RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,678894,520255.5,79068.06,187,2655.422,6.677,,,,44779.84,1330,38.039,0.000
100,1,3048,4263.898,46.267,16,227.972,2.623,,,,,16,0.516,0.000
100,2,542,850.133,3.638,,,,,,,,,,
100,3,2182,2677.125,26.374,,,,,,,,,,
100,4,2557,3302.148,9.471,8,126.863,11.936,,,,,8,0.284,0.000
90,0,689323,544225.2,1162543,30,558.294,40.043,,,,51303.77,14400,6858.549,213.181
90,1,1326,2033.189,5.667,28,402.552,4.349,,,,,28,0.935,0.000
90,2,286,568.749,1.361,,,,,,,,,,
90,3,5933,6742.580,311.696,,,,,,,,,,
90,4,2077,2686.387,715.907,,,,,,,,,,
80,0,692598,561112.1,231728.0,425,7102.536,41.468,2,104769.5,1317612981,53223.14,17641,7249.789,501.538
80,1,1703,2192.930,3.738,,,,,,,,,,
80,2,583,975.989,3.655,,,,,,,,,,
80,3,1005,1349.471,2.257,,,,,,,,,,
80,4,5763,6494.996,83.034,,,,,,,,,,
70,0,715723,623250.5,532596.6,2278,36086.53,120.496,9,329568.4,206128697,65332.35,40648,7509.924,250.922
70,1,1743,2640.265,7.426,29,414.103,4.218,,,,,29,0.915,0.000
70,2,403,716.714,2.001,,,,,,,,,,
70,3,800,906.415,1.554,,,,,,,,,,
70,4,3134,4148.422,19.709,,,,,,,,,,
60,0,779765,1033161,3127963,16923,355568.6,9847.539,8,299731.7,906558242,93702.01,104017,7675.061,4043.739
60,1,2870,3455.878,3.810,,,,,,,,,,
60,2,467,847.689,2.120,,,,,,,,,,
60,3,4023,4620.081,26.681,,,,,,,,,,
60,4,2284,2932.470,12.228,,,,,,,,,,
50,0,890730,1048384,3068767,9987,187088.3,7514.027,14,449124.3,231758001,168304.6,215715,13668.38,6116.765
50,1,3031,3841.006,45.329,8,118.052,2.737,,,,,9,0.339,0.000
50,2,340,689.363,3.747,,,,,,,,,,
50,3,2495,3442.143,13.473,16,229.904,3.304,,,,,16,0.797,0.000
50,4,2125,2801.489,59.982,,,,,,,,,,
40,0,1025552,1340920,3594251,13214,254968.2,5110.269,22,763820.3,462277411,263969.9,352344,23332.66,5158.100
40,1,1948,2565.617,3.002,,,,,,,,,,
40,2,458,767.087,1.283,,,,,,,,,,
40,3,7225,8577.341,707.000,30,444.536,5.421,,,,,30,1.554,0.000
40,4,3705,4915.714,34.371,,,,,,,,,,
30,0,1172062,1668201,104585050,16493,300698.7,14701.92,26,721145.4,700248865,372051.1,512226,65101.38,28963.83
30,1,4033,4871.718,8.561,,,,,,,,,,
30,2,597,1206.223,4.395,,,,,,,,,,
30,3,4206,5765.982,69.265,,,,,,,,,,
30,4,2694,3477.162,5.821,,,,,,,,,,
20,0,1256705,1700688,1949904,4817,103250.6,1613.103,38,740153.1,205310138,456476.1,613963,115464.4,126443.3
20,1,4092,5042.565,7.927,,,,,,,,,,
20,2,412,925.772,5.245,,,,,,,,,,
20,3,4855,6398.679,20.086,,,,,,,,,,
20,4,2321,3389.717,28.956,30,425.962,1.939,,,,,30,1.045,0.000
10,0,1372878,1964902,8000328,3134,75139.19,1018.121,43,575192.7,131231930,564368.5,745696,174601.2,561116.9
10,1,3090,4406.683,36.176,,,,,,,,,,
10,2,1889,2690.001,2.778,,,,,,,,,,
10,3,6458,8821.023,25.913,,,,,,,,,,
10,4,3947,4961.049,11.989,,,,,,,,,,
5,0,1444260,2135513,13829152,5344,103130.9,961.752,47,526516.7,41728796,613979.0,814571,187537.0,152914.4
5,1,4220,5833.355,63.944,,,,,,,,,,
5,2,1338,2193.635,4.968,,,,,,,,,,
5,3,6691,8301.378,30.679,,,,,,,,,,
5,4,4180,5357.283,147.343,,,,,,,,,,
