RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.55,0.87,0:06.42,187,678597,1492,547
90,5.61,0.86,0:06.48,30,689368,55135,13476
80,5.71,0.93,0:06.64,393,692128,146029,15501
70,5.74,1.21,0:06.96,2278,713376,207415,30428
60,5.70,1.74,0:07.45,16923,762846,307536,75618
50,5.89,1.84,0:07.75,9987,880710,375426,144163
40,5.91,2.50,0:08.43,13214,1012154,495932,301355
30,6.01,2.78,0:08.82,16493,1155202,561451,459269
20,5.93,3.00,0:08.99,4817,1251856,670283,573513
10,6.17,3.06,0:09.31,3134,1369707,711118,728329
5,7.01,3.06,0:10.15,5344,1438990,770604,796974
