RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.53,0.09,0:03.62,0,100590,0,0
90,3.60,0.21,0:03.84,920,140688,44346,42646
80,3.53,0.34,0:03.90,3997,153472,60209,55049
70,3.51,0.40,0:03.95,4793,162770,74474,66629
60,3.61,0.36,0:04.00,6514,172134,77925,75507
50,3.62,0.64,0:04.29,27077,203783,104004,101612
40,3.88,1.88,0:05.87,17610,1094490,550106,581573
30,3.91,2.19,0:06.29,2826,1379382,708851,762811
20,3.91,2.16,0:06.27,32,1382707,709362,776533
10,4.11,2.04,0:06.31,1904,1387958,713001,778556
5,4.31,3.45,0:07.91,83394,1809556,821434,1237448
