RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,687722,1096
90,1050158,215692
80,1050060,134457
70,1050179,163349
60,1049959,134272
50,1050324,134738
40,1049326,292366
30,1049823,174367
20,1051760,139847
10,1049406,141334
5,1049255,135210
