RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,104898,69373.10,734.831,,,,,,,,,,
100,1,1074,1361.129,2.765,,,,,,,,,,
100,2,305,574.134,2.242,,,,,,,,,,
100,3,488,580.737,1.813,,,,,,,,,,
100,4,537,625.754,1.930,,,,,,,,,,
90,0,141240,434599.8,273552.6,21547,341242.5,37799.89,1,29690.76,0.000,,34091,3224.642,281.017
90,1,1170,1464.770,2.707,,,,,,,,,,
90,2,317,554.399,1.507,,,,,,,,,,
90,3,1607,1932.966,2.638,,,,,,,,,,
90,4,1022,1213.591,1.362,,,,,,,,,,
80,0,171159,855223.7,476706.4,47810,743478.5,80490.11,3,85830.28,4466541,,63869,3626.946,545.280
80,1,2120,2843.016,46.842,,,,,,,,,,
80,2,638,946.099,3.566,,,,,,,,,,
80,3,2491,3063.180,7.370,,,,,,,,,,
80,4,1893,2266.699,1.797,,,,,,,,,,
70,0,181615,1042036,666301.2,61820,923651.7,18374.60,4,140354.9,164707280,,73892,4275.689,1787.785
70,1,4580,5215.005,41.508,,,,,,,,,,
70,2,629,911.704,2.073,,,,,,,,,,
70,3,2894,3481.026,3.348,,,,,,,,,,
70,4,1891,2411.708,2.445,,,,,,,,,,
60,0,196931,1228048,983970.3,73666,1101096,51462.93,5,128781.4,20566102,,81616,4998.318,754.444
60,1,1485,1876.476,2.556,,,,,,,,,,
60,2,246,539.144,3.681,1,15.905,0.000,,,,,3,0.085,0.000
60,3,4535,5335.470,50.994,,,,,,,,,,
60,4,2369,3119.292,9.512,,,,,,,,,,
50,0,282115,1427044,1578333,81269,1247394,50902.56,6,134459.6,50625360,,126663,16418.08,11253.37
50,1,1341,1612.310,1.456,,,,,,,,,,
50,2,312,574.409,1.092,,,,,,,,,,
50,3,3330,4054.044,6.142,,,,,,,,,,
50,4,2466,2971.176,7.076,,,,,,,,,,
40,0,770296,2683990,8466534,124673,2095907,165682.2,5,126280.7,109185234,,424766,177093.1,171835.5
40,1,2764,3418.767,4.756,,,,,,,,,,
40,2,418,892.464,8.053,4,78.703,119.449,,,,,10,0.323,0.000
40,3,2663,3292.512,6.148,,,,,,,,,,
40,4,1175,1575.822,2.889,1,19.620,0.000,,,,,2,0.048,0.001
30,0,1306577,5105486,361888980,219959,3705531,658548.5,7,134423.7,87548955,,877392,681888.8,864719.9
30,1,3489,4395.644,8.173,,,,,,,,,,
30,2,769,1201.027,1.387,,,,,,,,,,
30,3,5127,6286.493,101.213,,,,,,,,,,
30,4,2245,2886.246,16.300,,,,,,,,,,
20,0,1338760,5279643,455416118,229001,3852510,590201.9,7,109472.7,5040327,,899651,688466.0,1740228
20,1,3881,5320.029,17.088,4,73.127,31.511,,,,,10,5.433,2.532
20,2,1219,1740.286,1.688,,,,,,,,,,
20,3,7514,9225.423,128.813,,,,,,,,,,
20,4,4184,5125.108,98.787,,,,,,,,,,
10,0,2613453,10680888,2751267,451691,7743540,20242240,5,98412.16,395519.8,,1840670,1533624,22027207
10,1,5874,7257.366,597.864,5,93.968,46.967,,,,,8,0.270,0.000
10,2,1105,1981.290,3.460,,,,,,,,,,
10,3,9057,12264.03,424.247,,,,,,,,,,
10,4,2642,3381.378,6.216,,,,,,,,,,
5,0,2665053,11224845,5345041,454848,7767764,4606867,7,97258.50,622450.5,,1959135,1960230,4574286
5,1,223,249.779,0.276,,,,,,,,,,
5,2,2323,3736.527,30.683,5,95.285,13.675,,,,,24,0.938,0.000
5,3,12253,15495.09,68.639,,,,,,,,,,
5,4,6809,8168.616,27.120,1,17.267,0.000,,,,,10,8.576,6.524
